X,Y
0,205.333
1,204.333
2,205.333
3,205.333
4,204.333
5,204.333
6,205.333
7,207.333
8,206.333
9,203.333
10,204.000
11,204.000
12,204.000
13,205.000
14,207.000
15,208.000
16,206.000
17,204.000
18,207.333
19,206.333
20,204.333
21,204.333
22,204.333
23,204.333
24,203.333
25,201.333
26,202.333
27,203.333
28,203.333
29,203.333
30,203.333
31,202.333
32,203.333
33,203.333
34,205.333
35,206.333
36,206.333
37,205.333
38,204.333
39,203.333
40,203.333
41,204.333
42,204.333
43,203.333
44,203.333
45,204.333
46,203.333
47,202.333
48,204.333
49,207.333
50,206.333
51,203.333
52,201.333
53,202.333
54,205.333
55,207.333
56,205.667
57,203.667
58,205.333
59,205.333
60,205.333
61,204.333
62,205.333
63,206.333
64,204.333
65,201.333
66,204.333
67,203.333
68,202.333
69,203.333
70,205.333
71,205.333
72,204.333
73,203.333
74,203.333
75,202.333
76,201.333
77,203.333
78,203.333
79,203.333
80,204.333
81,206.333
82,206.333
83,202.333
84,199.333
85,201.333
86,202.333
87,202.333
88,201.333
89,201.333
90,201.333
91,201.333
92,201.333
93,202.333
94,202.333
95,203.333
96,203.333
97,204.333
98,206.333
99,205.333
100,203.333
101,202.333
102,201.333
103,201.333
104,201.333
105,201.333
106,202.333
107,202.333
108,202.333
109,202.333
110,202.333
111,201.333
112,201.333
113,200.333
114,201.333
115,201.333
116,201.333
117,200.333
118,199.333
119,199.333
120,200.333
121,201.333
122,203.333
123,202.333
124,201.333
125,201.333
126,200.333
127,199.333
128,199.333
129,199.333
130,198.333
131,200.333
132,202.333
133,202.333
134,200.333
135,199.333
136,199.333
137,199.333
138,200.333
139,200.333
140,200.333
141,200.333
142,199.333
143,199.333
144,198.333
145,197.333
146,199.333
147,199.333
148,199.333
149,198.333
150,197.333
151,197.333
152,198.333
153,199.333
154,198.333
155,199.333
156,199.333
157,198.333
158,198.333
159,197.333
160,197.333
161,198.333
162,198.333
163,200.333
164,199.333
165,196.333
166,194.333
167,196.333
168,198.333
169,199.333
170,196.333
171,197.333
172,197.333
173,198.333
174,199.333
175,199.333
176,199.333
177,198.333
178,197.333
179,196.333
180,197.000
181,197.000
182,197.000
183,198.000
184,198.000
185,193.000
186,194.333
187,195.333
188,196.333
189,197.333
190,197.333
191,197.333
192,196.333
193,195.333
194,196.333
195,194.333
196,195.333
197,196.333
198,195.333
199,196.333
200,197.333
201,195.333
202,197.333
203,198.333
204,195.333
205,191.333
206,192.333
207,197.333
208,196.333
209,192.333
210,195.333
211,197.333
212,197.333
213,197.333
214,197.333
215,199.333
216,198.333
217,196.333
218,197.000
219,197.000
220,197.000
221,196.000
222,195.000
223,196.000
224,197.333
225,198.333
226,198.333
227,198.333
228,197.333
229,196.333
230,194.333
231,193.333
232,193.333
233,192.333
234,193.333
235,194.333
236,195.333
237,196.333
238,196.333
239,195.333
240,194.333
241,193.333
242,194.000
243,195.000
244,196.000
245,196.000
246,195.000
247,194.000
248,193.000
249,193.000
250,195.000
251,193.000
252,191.000
253,191.000
254,192.000
255,193.000
256,192.000
257,191.000
258,193.000
259,193.000
260,194.000
261,194.000
262,194.000
263,193.000
264,192.000
265,190.000
266,190.000
267,188.000
268,189.000
269,193.000
270,195.000
271,194.000
272,193.000
273,193.000
274,191.667
275,192.667
276,193.667
277,193.667
278,193.667
279,192.667
280,190.667
281,189.667
282,187.667
283,187.667
284,187.667
285,187.667
286,188.667
287,188.667
288,189.667
289,189.667
290,188.000
291,187.000
292,186.667
293,187.667
294,187.667
295,186.667
296,186.667
297,185.667
298,186.000
299,186.000
300,185.000
301,183.000
302,181.333
303,182.333
304,181.333
305,179.333
306,180.333
307,180.333
308,180.333
309,181.333
310,179.667
311,179.667
312,178.667
313,177.667
314,174.667
315,176.667
316,177.667
317,176.667
318,173.667
319,172.667
320,173.000
321,175.000
322,172.667
323,174.667
324,173.333
325,170.333
326,168.000
327,169.000
328,169.000
329,167.000
330,167.000
331,167.000
332,167.000
333,168.000
334,168.000
335,166.000
336,163.667
337,160.667
338,165.667
339,163.667
340,162.667
341,163.667
342,163.000
343,161.000
344,160.000
345,160.000
346,158.667
347,159.667
348,160.667
349,161.667
350,160.667
351,159.667
352,158.667
353,158.667
354,158.333
355,159.333
356,159.333
357,157.333
358,153.000
359,151.000
360,152.000
361,154.000
362,154.667
363,152.333
364,153.333
365,153.333
366,151.333
367,151.333
368,152.333
369,150.333
370,150.333
371,148.333
372,147.333
373,149.333
374,148.667
375,147.667
376,146.667
377,146.667
378,147.000
379,147.000
380,147.000
381,147.000
382,146.000
383,145.000
384,144.667
385,145.667
386,144.667
387,143.667
388,141.667
389,141.667
390,143.667
391,143.667
392,143.333
393,141.333
394,141.333
395,142.333
396,142.333
397,141.333
398,141.333
399,141.333
400,140.000
401,138.000
402,140.000
403,140.000
404,141.000
405,141.000
406,140.667
407,138.667
408,136.667
409,134.667
410,135.667
411,137.667
412,140.667
413,140.667
414,138.667
415,135.667
416,134.667
417,133.667
418,137.667
419,138.667
420,138.667
421,136.667
422,133.667
423,131.667
424,131.667
425,131.667
426,132.000
427,133.000
428,131.000
429,129.000
430,129.000
431,130.000
432,132.000
433,132.000
434,127.000
435,128.000
436,129.333
437,130.333
438,130.333
439,130.333
440,130.333
441,130.333
442,129.000
443,129.000
444,129.000
445,129.000
446,128.000
447,127.000
448,127.000
449,126.000
450,127.000
451,127.000
452,126.667
453,127.667
454,128.667
455,128.667
456,126.667
457,124.667
458,126.667
459,127.667
460,127.667
461,127.667
462,125.667
463,125.667
464,126.667
465,127.667
466,126.667
467,125.667
468,125.667
469,126.667
470,125.667
471,123.667
472,124.333
473,125.333
474,127.667
475,126.667
476,124.667
477,124.667
478,124.667
479,124.667
480,124.667
481,124.667
482,121.667
483,120.667
484,119.667
485,120.667
486,121.000
487,122.000
488,122.000
489,123.000
490,119.000
491,121.000
492,122.000
493,122.000
494,120.000
495,119.000
496,119.000
497,120.000
498,122.000
499,121.000
500,121.000
501,120.000
502,120.000
503,120.000
504,121.000
505,121.000
506,120.667
507,117.667
508,120.667
509,120.667
510,113.000
511,111.000
512,121.000
513,128.000
514,129.000
515,127.000
516,124.000
517,122.000
518,121.000
519,120.000
520,118.000
521,117.000
522,116.000
523,117.000
524,117.000
525,116.000
526,112.667
527,112.667
528,115.333
529,118.333
530,116.333
531,114.333
532,115.333
533,118.333
534,119.333
535,117.333
536,116.333
537,117.333
538,116.333
539,117.333
540,117.333
541,117.333
542,117.667
543,117.667
544,117.667
545,117.667
546,110.667
547,115.667
548,113.667
549,108.667
550,109.000
551,113.000
552,114.000
553,116.000
554,116.000
555,114.000
556,112.000
557,112.000
558,113.000
559,114.000
560,114.000
561,113.000
562,113.000
563,111.000
564,111.000
565,112.000
566,114.000
567,115.000
568,114.000
569,113.000
570,116.000
571,114.000
572,111.000
573,110.000
574,110.000
575,112.000
576,114.000
577,115.000
578,116.000
579,112.000
580,109.000
581,109.000
582,110.000
583,111.000
584,110.000
585,108.000
586,110.000
587,111.000
588,113.000
589,113.000
590,113.000
591,111.000
592,109.667
593,108.667
594,110.667
595,110.667
596,109.000
597,109.000
598,110.000
599,112.000
600,114.000
601,115.000
602,112.667
603,110.667
604,110.667
605,109.667
606,107.667
607,110.667
608,111.667
609,108.667
610,111.667
611,109.667
612,105.667
613,105.667
614,108.667
615,111.667
616,111.667
617,108.667
618,113.667
619,112.667
620,109.667
621,105.667
622,104.667
623,107.667
624,111.667
625,112.667
626,110.667
627,109.667
628,108.667
629,108.667
630,108.667
631,108.667
632,108.667
633,107.667
634,107.667
635,105.667
636,105.667
637,107.667
638,106.667
639,104.667
640,102.667
641,103.667
642,101.667
