X,Y
0,174.333
1,178.333
2,177.333
3,172.333
4,178.333
5,176.333
6,181.333
7,168.333
8,175.667
9,179.667
10,173.667
11,174.667
12,170.667
13,174.667
14,187.000
15,173.000
16,189.000
17,179.000
18,181.000
19,180.000
20,183.333
21,172.333
22,171.333
23,168.333
24,171.667
25,178.667
26,180.667
27,176.667
28,182.667
29,176.667
30,178.667
31,184.667
32,192.000
33,190.000
34,180.000
35,184.000
36,187.667
37,184.667
38,182.667
39,173.667
40,176.000
41,185.000
42,176.000
43,176.000
44,192.000
45,191.000
46,195.000
47,175.000
48,177.000
49,179.000
50,192.667
51,179.667
52,174.667
53,179.667
54,178.667
55,170.667
56,178.000
57,172.000
58,179.000
59,176.667
60,175.667
61,188.667
62,186.667
63,178.667
64,184.667
65,180.667
66,169.667
67,171.000
68,181.000
69,185.000
70,184.667
71,178.667
72,173.000
73,172.000
74,177.000
75,173.000
76,174.000
77,172.000
78,176.000
79,173.000
80,174.000
81,176.000
82,171.667
83,184.667
84,188.667
85,178.667
86,179.667
87,170.000
88,172.000
89,180.667
90,181.667
91,181.667
92,185.667
93,164.667
94,172.667
95,185.667
96,186.667
97,180.667
98,181.667
99,179.667
100,172.667
101,178.667
102,183.667
103,175.667
104,173.667
105,173.667
106,173.667
107,170.667
108,168.667
109,169.667
110,165.667
111,157.667
112,160.667
113,169.667
114,167.667
115,170.667
116,172.000
117,169.000
118,168.000
119,161.000
120,169.000
121,177.333
122,182.667
123,181.667
124,191.667
125,182.667
126,182.333
127,175.333
128,181.333
129,183.333
130,174.667
131,171.667
132,164.000
133,153.000
134,153.667
135,151.000
136,148.000
137,144.333
138,151.333
139,159.333
140,153.333
141,150.333
142,153.333
143,147.333
144,148.333
145,156.333
146,160.000
147,152.000
148,154.667
149,170.333
150,168.333
151,148.333
152,154.333
153,161.333
154,158.333
155,162.333
156,159.000
157,160.000
158,174.667
159,168.667
160,175.667
161,172.667
162,181.667
163,168.667
164,165.000
165,157.000
166,152.667
167,147.667
168,151.000
169,152.000
170,164.000
171,157.000
172,150.667
173,160.667
174,158.333
175,148.000
176,148.000
177,146.333
178,144.333
179,144.333
180,142.333
181,143.333
182,147.000
183,141.000
184,147.000
185,151.667
186,154.667
187,145.667
188,144.333
189,150.333
190,150.333
191,150.333
192,154.667
193,161.667
194,167.667
195,171.667
196,158.333
197,148.333
198,151.333
199,141.333
200,137.333
201,142.333
202,145.333
203,142.333
204,149.333
205,148.333
206,142.333
207,154.333
208,156.333
209,151.333
210,151.667
211,144.667
212,147.667
213,144.667
214,148.667
215,143.333
216,151.333
217,150.333
218,148.333
219,155.333
220,157.333
221,156.333
222,157.333
223,144.333
224,144.333
225,139.667
226,143.667
227,141.333
228,131.333
229,129.667
230,133.667
231,128.667
232,129.333
233,129.667
234,127.667
235,121.667
236,120.333
237,130.333
238,134.000
239,125.000
240,122.667
241,126.333
242,130.333
243,134.000
244,138.333
245,138.333
246,136.333
247,134.000
248,137.333
249,144.000
250,142.000
251,136.000
252,134.000
253,134.000
254,133.000
255,134.000
256,132.000
257,141.000
258,141.000
259,137.333
260,141.333
261,141.333
262,138.333
263,137.000
264,137.333
265,140.333
266,139.000
267,141.000
268,139.333
269,140.667
270,146.333
271,137.333
272,140.333
273,152.000
274,159.000
275,152.000
276,145.000
277,145.000
278,144.667
279,141.667
280,143.333
281,146.333
282,145.667
283,147.667
284,150.667
285,145.667
286,138.000
287,136.333
288,137.333
289,138.333
290,138.333
291,132.333
292,130.667
293,137.667
294,141.667
295,137.333
296,133.667
297,121.667
298,120.000
299,119.333
300,115.000
301,121.000
302,127.333
303,118.333
304,109.000
305,112.000
306,110.000
307,107.000
308,110.000
309,115.000
310,118.000
311,122.000
312,125.333
313,127.667
314,129.000
315,132.000
316,130.000
317,126.000
318,126.000
319,119.000
320,112.333
321,101.333
322,101.000
323,104.333
324,100.000
325,98.667
326,103.000
327,103.000
328,103.333
329,108.667
330,105.667
331,107.667
332,108.667
333,107.000
334,107.333
335,99.333
336,112.333
337,115.333
338,122.333
339,134.333
340,129.667
341,125.000
342,127.667
343,112.667
344,106.667
345,115.667
346,123.667
347,108.667
348,114.667
349,100.667
350,98.667
351,93.000
352,90.000
353,83.000
354,85.000
355,85.667
356,81.667
357,85.667
358,87.667
359,78.667
360,85.667
361,83.667
362,84.667
363,83.667
364,78.667
365,77.333
366,75.333
367,73.000
368,75.667
369,88.667
370,90.333
371,85.333
372,86.333
373,92.333
374,93.333
375,87.333
376,91.667
377,90.667
378,91.000
379,87.000
380,83.000
381,85.000
382,86.667
383,83.667
384,81.667
385,79.667
386,78.667
387,80.333
388,79.333
389,78.000
390,76.667
391,77.667
392,77.333
393,85.000
394,88.000
395,86.000
396,85.000
397,84.000
398,84.667
399,85.667
400,88.000
401,94.000
402,100.000
403,98.000
404,102.333
405,96.333
406,92.333
407,87.333
408,84.667
409,94.000
410,94.000
411,83.000
412,76.000
413,74.333
414,73.667
415,73.000
416,81.000
417,80.000
418,77.667
419,77.667
420,78.667
421,78.667
422,76.667
423,74.333
424,74.333
425,76.667
426,77.667
427,75.667
428,77.000
429,80.000
430,78.333
431,73.333
432,74.333
433,75.333
434,72.333
435,72.000
436,78.333
437,85.333
438,83.333
439,77.667
440,76.667
441,83.667
442,95.667
443,96.000
444,84.000
445,80.333
446,82.333
447,77.333
448,77.333
449,69.667
450,70.000
451,75.000
452,76.000
453,82.000
454,84.000
455,76.000
456,77.333
457,80.333
458,72.333
459,73.333
460,73.333
461,69.667
462,71.000
463,71.000
464,80.333
465,86.333
466,89.333
467,84.333
468,77.333
469,76.333
470,79.333
471,82.333
472,82.333
473,83.333
474,81.333
475,80.333
476,83.667
477,86.667
478,82.667
479,73.667
480,73.667
481,74.333
482,77.333
483,77.333
484,75.667
485,75.333
486,76.000
487,75.000
488,74.333
489,73.667
490,70.667
491,73.667
492,75.333
493,77.333
494,87.667
495,86.667
496,93.667
497,96.667
498,88.000
499,91.000
500,96.333
501,80.333
502,78.667
503,69.667
504,72.667
505,71.667
506,69.667
507,70.333
508,73.667
509,78.667
510,76.333
511,72.333
512,79.333
513,76.333
514,79.333
515,80.333
516,76.333
517,80.333
518,83.333
519,76.333
520,76.667
521,73.000
522,72.667
523,75.000
524,79.333
