X,Y
0,179.0000
1,178.9819
2,180.0000
3,178.0000
4,175.0000
5,171.7220
6,176.8917
7,178.6209
8,175.5668
9,175.0000
10,175.0830
11,173.5957
12,169.0000
13,170.2346
14,169.7581
15,171.3538
16,174.1552
17,173.9206
18,172.6498
19,173.0289
20,173.8051
21,172.8953
22,174.5885
23,173.8303
24,171.7004
25,171.6462
26,173.5307
27,175.4874
28,176.0108
29,173.0000
30,171.0000
31,172.5596
32,174.1552
33,171.5957
34,169.6137
35,171.6318
36,172.2996
37,171.0000
38,170.0000
39,170.7040
40,171.7220
41,171.0000
42,169.2419
43,168.4476
44,169.6173
45,171.0000
46,173.0000
47,174.8484
48,174.0000
49,171.2310
50,170.0975
51,171.0000
52,171.9386
53,171.9134
54,170.9495
55,168.9783
56,171.0000
57,175.8267
58,174.9531
59,172.8051
60,173.5848
61,168.3033
62,170.6426
63,171.4513
64,169.3105
65,168.6931
66,169.8087
67,170.7906
68,171.6823
69,172.7545
70,172.2635
71,174.1552
72,173.8014
73,170.0000
74,168.3357
75,169.0000
76,168.1155
77,168.3899
78,169.8159
79,171.8520
80,172.0000
81,172.0000
82,172.4801
83,172.4982
84,172.0000
85,171.9314
86,172.1047
87,171.7112
88,170.1769
89,171.0000
90,172.6245
91,172.2852
92,170.6426
93,169.0722
94,169.3033
95,169.2852
96,169.7328
97,171.2491
98,170.0000
99,165.7870
100,162.3899
101,165.5307
102,162.6354
103,165.4224
104,167.6318
105,164.8953
106,165.1733
107,167.8628
108,168.1011
109,168.0650
110,168.0433
111,168.0000
112,168.9350
113,169.8412
114,170.7112
115,169.7726
116,169.7184
117,166.0000
118,168.0000
119,168.0000
120,167.0000
121,167.1841
122,169.0000
123,168.0000
124,166.0000
125,167.0000
126,165.1769
127,161.8773
128,164.8628
129,169.3285
130,167.3466
131,165.7292
132,169.4693
133,165.5993
134,165.0000
135,165.4368
136,167.0000
137,169.5271
138,170.0000
139,167.5271
140,165.6895
141,166.1805
142,169.2527
143,167.3249
144,163.9964
145,165.4693
146,167.9061
147,165.6534
148,164.0000
149,162.3105
150,161.2924
151,161.0000
152,163.4874
153,165.7617
154,165.2202
155,162.0108
156,158.4729
157,161.3321
158,159.7040
159,163.6101
160,162.6643
161,162.6245
162,166.5451
163,163.7690
164,166.0397
165,168.0217
166,166.0000
167,165.0000
168,164.0650
169,162.2022
170,161.2744
171,164.0866
172,166.8953
173,164.2455
174,161.1408
175,159.1588
176,161.1769
177,163.3899
178,162.4260
179,160.2310
180,159.0000
181,161.5343
182,161.8556
183,161.9097
184,161.9639
185,162.0181
186,161.4296
187,160.5018
188,159.9675
189,162.8231
190,160.2888
191,159.4476
192,161.5343
193,163.0325
194,163.0000
195,162.5199
196,163.0000
197,165.0000
198,163.8700
199,160.9603
200,159.6101
201,163.6282
202,165.5848
203,162.6570
204,161.0000
205,160.7004
206,161.7184
207,162.2635
208,163.0000
209,162.5451
210,161.5812
211,160.8087
212,160.0000
213,162.3105
214,162.1372
215,160.3574
216,160.4043
217,161.3321
218,163.1300
219,160.1877
220,156.2022
221,161.0108
222,160.0000
223,160.0253
224,161.0000
225,160.9386
226,158.9206
227,159.0000
228,160.1155
229,162.2672
230,159.6065
231,160.6787
232,161.3755
233,159.0000
234,159.0000
235,161.0000
236,161.0000
237,160.5560
238,161.2960
239,160.6282
240,158.6643
241,158.7004
242,160.3682
243,161.0000
244,160.0000
245,161.4224
246,162.0000
247,161.0000
248,157.4765
249,158.0000
250,160.9747
251,161.9386
252,160.4513
253,163.5668
254,166.5848
