X,Y
0,177.000
1,177.000
2,176.217
3,175.892
4,174.072
5,170.910
6,174.675
7,173.874
8,174.144
9,177.325
10,169.083
11,172.993
12,174.217
13,173.000
14,171.505
15,172.812
16,174.578
17,173.307
18,171.000
19,171.657
20,174.000
21,171.379
22,174.000
23,168.415
24,174.000
25,172.000
26,173.469
27,172.949
28,172.516
29,175.523
30,172.542
31,167.119
32,171.000
33,174.809
34,169.386
35,170.736
36,171.650
37,172.332
38,172.256
39,168.888
40,166.112
41,167.520
42,172.274
43,172.776
44,173.206
45,173.000
46,167.982
47,167.000
48,167.202
49,163.693
50,166.487
51,164.159
52,166.123
53,167.000
54,169.949
55,171.986
56,170.011
57,169.029
58,172.047
59,168.195
60,168.083
61,168.101
62,168.119
63,167.137
64,166.845
65,168.653
66,170.809
67,167.419
68,167.227
69,167.000
70,167.000
71,167.000
72,168.000
73,167.000
74,166.336
75,167.939
76,168.628
77,169.000
78,169.000
79,169.426
80,170.332
81,167.386
82,163.960
83,166.000
84,164.516
85,164.534
86,164.552
87,165.141
88,168.177
89,168.606
90,164.625
91,167.000
92,167.339
93,167.321
94,167.000
95,166.715
96,165.733
97,166.000
98,166.231
99,168.639
100,166.000
101,166.646
102,167.000
103,163.282
104,164.000
105,166.000
106,166.913
107,162.549
108,164.202
109,167.032
110,167.014
111,163.007
112,162.043
113,163.040
114,163.058
115,166.848
116,165.906
117,164.888
118,164.870
119,164.000
120,164.000
121,164.000
122,163.202
123,163.220
124,165.238
125,166.513
126,165.823
127,162.877
128,161.621
129,163.000
130,165.307
131,161.542
132,163.235
133,164.401
134,164.256
135,163.310
136,161.910
137,161.419
138,161.473
139,166.491
140,163.473
141,163.545
142,164.690
143,163.162
144,160.599
145,161.383
146,162.729
147,162.000
148,164.000
149,162.000
150,160.000
151,162.000
152,163.000
153,161.762
154,162.560
155,158.809
156,158.105
157,156.162
158,156.036
159,155.780
160,157.448
161,159.188
162,161.000
163,162.827
164,163.881
165,164.913
166,161.989
167,160.986
168,161.000
169,161.949
170,161.863
171,160.913
172,164.791
173,166.509
174,163.578
