X,Y
0,174.000
1,179.892
2,176.964
3,180.108
4,189.711
5,193.917
6,188.458
7,185.126
8,187.278
9,191.025
10,190.736
11,187.610
12,186.134
13,187.469
14,188.758
15,189.542
16,191.000
17,193.000
18,192.000
19,190.029
20,191.000
21,189.758
22,191.794
23,196.755
24,192.300
25,189.903
26,193.000
27,197.949
28,190.516
29,187.000
30,191.542
31,189.679
32,190.578
33,186.426
34,175.477
35,186.105
36,192.350
37,189.664
38,190.058
39,189.816
40,192.166
41,187.220
42,184.307
43,185.224
44,184.058
45,188.314
46,194.170
47,185.910
48,178.004
49,182.347
50,183.390
51,184.238
52,185.000
53,184.043
54,184.051
55,183.014
56,183.011
57,188.058
58,188.047
59,188.000
60,186.834
61,185.697
62,185.643
63,186.863
64,188.845
65,186.307
66,187.043
67,187.953
68,188.318
69,187.000
70,184.791
71,183.408
72,182.498
73,185.365
74,184.000
75,185.292
76,187.513
77,185.780
78,183.040
79,181.852
80,184.000
81,185.462
82,183.480
83,183.000
84,182.000
85,181.466
86,184.000
87,183.430
88,179.412
89,179.426
90,180.249
91,181.285
92,181.982
93,182.357
94,182.697
95,184.430
96,185.931
97,185.004
98,181.769
99,184.148
100,181.220
101,180.000
102,182.682
103,181.296
104,183.509
105,182.477
106,181.740
107,176.069
108,178.051
109,179.097
110,178.072
111,180.993
112,179.957
113,180.960
114,178.116
115,177.076
116,177.812
117,179.776
118,180.000
119,178.852
120,177.336
121,178.552
122,179.606
123,179.220
124,177.523
125,178.231
126,181.177
127,179.415
128,175.758
129,177.000
130,179.653
131,179.906
132,177.704
133,177.596
134,180.325
135,181.000
136,178.455
137,177.473
138,177.491
139,178.491
140,177.946
141,175.910
142,177.563
143,178.000
144,174.401
145,176.765
146,177.365
147,180.000
148,181.671
149,180.690
150,176.708
151,175.726
152,175.744
153,177.000
154,176.440
155,177.404
156,179.184
157,177.834
158,174.000
159,172.390
160,172.783
161,175.906
162,173.000
163,173.942
164,174.921
165,172.022
166,171.014
167,172.014
168,171.097
169,174.051
170,178.794
171,174.173
172,171.419
173,175.000
174,175.718
175,172.477
176,174.354
177,175.390
178,174.426
179,174.231
180,173.751
181,173.466
182,173.144
183,171.394
184,169.679
185,169.661
186,166.928
187,170.249
188,173.000
189,170.000
190,172.430
191,176.105
192,172.274
193,173.484
194,173.498
195,173.480
196,172.462
197,171.444
198,171.000
199,171.816
200,172.560
201,168.372
202,171.292
203,172.329
204,171.318
205,171.300
206,171.718
207,172.473
208,171.755
209,172.455
210,171.372
211,171.809
212,171.347
213,171.845
214,172.863
215,173.238
216,172.303
217,172.751
218,173.805
219,171.953
220,170.000
221,170.978
222,170.007
223,169.025
224,172.957
225,169.123
226,168.318
227,169.292
228,171.000
229,170.466
230,168.242
231,169.321
232,172.625
233,170.177
234,166.329
235,167.758
236,170.000
237,169.278
238,168.000
239,167.686
240,166.004
241,168.700
242,169.736
243,170.773
244,169.809
245,170.422
246,172.000
247,170.542
248,168.047
249,170.011
250,164.000
251,164.531
252,167.549
253,165.134
254,163.585
255,165.191
256,166.895
257,167.639
258,164.628
259,163.051
260,164.159
261,164.711
262,174.812
263,168.000
264,168.827
265,169.433
266,167.199
267,165.819
268,166.350
269,167.422
270,168.621
271,167.783
272,166.910
273,163.289
274,163.054
275,166.892
276,170.874
277,171.000
278,170.946
279,168.964
280,162.271
281,164.217
282,165.181
283,168.892
284,165.495
285,164.567
286,168.838
287,167.000
288,167.603
289,167.000
290,167.765
291,168.242
292,168.729
293,170.000
294,166.921
295,164.975
296,167.343
297,166.000
298,166.621
299,165.206
300,165.000
301,167.866
302,166.451
303,161.531
304,160.051
305,160.516
306,155.047
307,159.000
308,161.440
309,161.422
310,162.000
311,161.000
312,163.368
313,162.650
314,161.668
315,160.686
316,160.000
317,160.278
318,161.260
319,161.000
320,161.000
321,158.000
322,157.812
323,160.661
324,162.545
325,160.733
326,160.000
327,160.097
328,158.000
329,160.570
330,161.827
331,158.051
332,155.022
333,157.978
334,157.000
335,154.047
336,155.260
337,157.249
338,157.000
339,157.000
340,155.863
341,155.379
342,158.000
343,157.722
344,152.931
345,153.957
346,152.700
347,154.791
348,154.718
349,154.599
350,154.318
351,152.000
352,152.646
353,152.372
354,148.780
355,149.224
356,149.278
357,154.332
358,157.462
359,151.000
360,148.498
361,150.516
362,151.000
363,152.000
364,151.000
365,151.000
366,151.000
367,150.625
368,149.285
369,154.321
370,149.679
371,152.090
372,154.859
373,152.733
374,151.498
375,151.155
376,147.491
377,149.805
378,143.354
379,143.841
380,145.437
381,142.632
382,143.314
383,142.520
384,134.617
385,140.152
386,145.032
387,147.000
388,146.989
389,148.935
390,151.801
391,147.942
392,142.303
393,142.094
394,143.888
395,145.000
396,144.148
397,142.000
398,139.816
399,138.989
400,139.578
401,140.238
402,141.256
403,142.549
404,141.585
405,139.310
406,137.671
407,137.307
408,137.542
409,137.148
410,141.404
411,141.094
412,135.437
413,133.000
414,134.946
415,136.982
416,135.473
417,138.946
418,141.726
419,139.069
420,137.231
421,133.599
422,131.148
423,134.906
424,134.881
425,131.357
426,131.379
427,131.585
428,127.823
429,131.769
430,125.953
431,133.101
432,119.011
433,124.895
434,130.838
435,132.816
436,127.350
437,125.776
438,130.812
439,133.773
440,131.711
441,131.921
442,133.978
443,129.996
444,131.043
445,129.162
446,126.202
447,129.206
448,129.087
449,123.256
450,125.614
451,129.422
452,126.841
453,127.354
454,124.195
455,125.361
456,131.383
457,126.495
458,132.870
459,128.856
460,120.303
461,122.321
462,123.982
463,123.498
464,123.874
465,125.606
466,124.412
467,127.570
468,129.209
469,122.000
470,122.484
471,122.007
472,119.159
473,120.690
474,121.000
475,115.556
476,121.816
477,121.780
478,116.231
479,123.000
480,124.986
481,120.271
482,120.401
483,121.718
484,119.054
485,115.755
486,120.726
487,124.116
488,118.617
489,117.653
490,120.379
491,121.412
492,112.834
493,111.011
494,117.664
495,116.935
496,114.812
497,115.058
498,116.022
499,117.993
500,119.949
501,115.043
502,120.061
503,114.762
504,114.195
505,117.231
506,113.267
507,111.152
508,114.170
509,116.375
510,117.206
511,115.000
512,113.758
513,117.181
514,116.610
515,117.112
516,113.628
517,108.325
518,108.451
519,110.841
520,109.386
521,109.000
522,110.422
523,111.881
524,111.834
525,110.336
526,109.978
527,109.975
528,110.347
529,111.805
530,110.267
531,107.264
532,108.014
533,110.516
534,108.249
535,105.715
536,108.025
537,107.307
538,107.711
539,108.646
540,107.726
541,106.888
542,110.051
543,108.206
544,101.819
545,104.675
546,108.000
547,108.126
548,103.433
549,103.361
550,108.000
551,108.783
552,105.783
553,104.946
554,102.000
555,105.090
556,108.144
557,103.162
558,100.072
559,101.000
560,101.892
561,102.874
562,109.578
563,103.650
564,102.361
565,103.596
566,100.217
567,99.531
568,100.495
569,105.917
570,104.134
571,101.000
572,101.325
573,98.343
574,97.000
575,102.000
576,99.000
577,101.491
578,104.300
579,104.097
580,100.715
581,97.101
582,96.978
583,98.000
584,98.625
585,101.440
586,96.000
587,96.000
588,101.000
589,102.368
590,99.700
591,99.332
592,103.000
593,101.520
594,102.166
595,101.480
596,100.516
597,99.552
598,98.794
599,99.812
600,101.830
601,102.152
602,101.401
603,101.422
604,95.318
605,92.238
606,99.491
607,105.130
608,100.025
609,93.029
610,97.957
611,97.913
612,95.188
613,93.325
614,96.249
615,99.202
616,99.000
617,100.177
618,98.000
619,100.480
620,103.043
621,98.372
622,92.455
623,93.227
624,97.209
625,97.718
626,97.899
627,95.224
628,98.336
629,98.354
630,94.116
631,95.220
632,95.632
633,95.148
634,93.108
635,97.848
636,95.921
637,91.495
638,93.451
639,94.534
640,93.105
641,91.141
642,97.646
643,96.181
644,94.747
645,93.285
646,93.018
647,96.357
648,97.394
649,94.000
650,96.267
651,94.755
652,92.155
653,88.426
654,94.780
655,96.884
