X,Y
0,168.333
1,168.333
2,169.333
3,168.333
4,169.000
5,169.000
6,169.000
7,169.000
8,173.000
9,169.000
10,167.000
11,168.000
12,168.000
13,170.000
14,170.000
15,167.000
16,170.000
17,178.000
18,172.000
19,163.000
20,164.000
21,164.000
22,164.000
23,169.000
24,164.000
25,167.000
26,167.000
27,165.000
28,165.000
29,166.000
30,164.000
31,160.000
32,166.000
33,166.000
34,164.000
35,163.000
36,165.000
37,168.000
38,165.000
39,160.000
40,164.000
41,165.000
42,166.000
43,166.000
44,166.000
45,165.000
46,163.000
47,162.000
48,166.000
49,165.000
50,167.000
51,167.000
52,164.000
53,165.000
54,168.000
55,168.000
56,161.000
57,166.000
58,171.000
59,174.000
60,172.000
61,168.000
62,166.000
63,165.000
64,164.667
65,165.667
66,165.667
67,163.667
68,163.667
69,164.667
70,164.667
71,162.667
72,164.667
73,164.667
74,164.667
75,164.667
76,165.667
77,164.667
78,163.667
79,162.667
80,165.667
81,165.667
82,166.667
83,166.667
84,164.667
85,163.667
86,164.000
87,164.000
88,162.000
89,165.000
90,165.000
91,163.000
92,163.000
93,165.000
94,165.000
95,162.000
96,165.000
97,164.000
98,164.000
99,166.000
100,167.000
101,167.000
102,164.000
103,161.000
104,165.000
105,162.000
106,165.000
107,167.000
108,165.000
109,166.000
110,167.000
111,163.000
112,167.000
113,167.000
114,167.000
115,166.000
116,165.000
117,164.000
118,163.000
119,162.000
120,162.000
121,162.000
122,163.000
123,165.000
124,166.000
125,166.000
126,165.000
127,163.000
128,164.000
129,164.000
130,164.000
131,165.000
132,165.333
133,165.333
134,163.333
135,162.333
136,161.333
137,162.333
138,161.333
139,159.333
140,159.333
141,160.000
142,158.000
143,153.333
144,150.667
145,147.667
146,143.667
147,139.333
148,138.000
149,137.000
150,133.667
151,129.667
152,130.000
153,132.000
154,130.333
155,129.000
156,129.667
157,125.333
158,122.000
159,122.000
160,119.667
161,118.667
162,118.333
163,119.333
164,119.000
165,117.000
166,111.333
167,107.333
168,111.333
169,111.000
170,109.667
171,108.667
172,105.667
173,103.667
174,102.667
175,100.667
176,99.667
177,102.000
178,103.000
179,99.000
180,96.000
181,95.000
182,95.667
183,96.667
184,93.667
185,94.667
186,92.333
187,89.333
188,88.000
189,89.000
190,87.000
191,82.000
192,81.333
193,81.000
194,82.000
195,83.000
196,82.000
197,80.000
198,79.333
199,81.333
200,83.000
201,82.000
202,82.333
203,80.333
204,76.333
205,76.333
206,76.000
207,73.000
208,72.667
209,67.667
210,66.667
211,70.667
212,69.667
213,64.667
214,63.333
215,65.333
216,64.000
217,65.000
218,65.000
219,66.000
220,65.667
221,64.667
222,63.667
223,62.667
224,62.333
225,61.333
226,61.333
227,62.333
228,60.333
229,58.333
230,57.333
231,59.333
232,56.333
233,52.333
234,56.000
235,57.000
236,53.000
237,55.000
238,55.000
239,46.333
240,52.333
241,48.333
242,50.333
243,46.667
244,48.333
245,54.333
246,49.333
247,50.333
248,48.333
249,48.333
250,48.667
251,48.667
252,48.667
253,47.667
254,46.667
255,46.000
256,48.667
257,46.667
258,46.667
259,49.667
260,50.667
261,49.667
262,47.667
263,47.667
264,48.333
265,47.333
266,45.667
267,44.000
268,43.333
269,43.333
270,44.000
271,44.000
272,43.667
273,43.667
274,43.000
275,43.000
276,43.000
277,43.000
278,43.667
279,43.667
280,43.667
281,43.000
282,42.333
283,43.000
284,44.000
285,44.000
286,43.000
287,41.333
288,43.000
289,41.333
290,43.000
291,41.333
292,41.333
293,43.000
294,40.667
295,42.000
296,40.000
297,41.333
298,41.333
299,40.000
300,40.667
301,42.333
302,42.333
303,41.333
304,40.667
305,40.667
306,40.667
307,40.000
308,39.667
309,39.667
310,40.333
311,40.333
312,40.333
313,41.333
314,41.333
315,40.333
316,39.333
317,38.667
318,38.667
319,39.333
320,37.333
321,40.333
322,42.333
323,39.333
324,38.000
325,39.333
326,41.333
327,42.333
328,36.333
329,37.667
330,39.333
331,41.333
332,41.333
333,39.333
