X,Y
0,173
1,171
2,170
3,171
4,171
5,170
6,170
7,172
8,172
9,172
10,170
11,171
12,173
13,172
14,171
15,169
16,170
17,171
18,166
19,166
20,166
21,167
22,168
23,168
24,168
25,167
26,172
27,169
28,169
29,173
30,173
31,167
32,164
33,165
34,171
35,170
36,168
37,167
38,168
39,170
40,170
41,168
42,168
43,169
44,171
45,171
46,171
47,170
48,169
49,168
50,167
51,167
52,166
53,165
54,165
55,166
56,168
57,168
58,169
59,168
60,170
61,173
62,170
63,165
64,167
65,173
66,171
67,171
68,171
69,169
70,169
71,169
72,169
73,167
74,168
75,167
76,167
77,168
78,169
79,168
80,166
81,165
82,164
83,167
84,171
85,170
86,167
87,167
88,168
89,167
90,163
91,169
92,170
93,170
94,170
95,168
96,167
97,172
98,167
99,167
100,169
101,169
102,171
103,169
104,166
105,164
106,166
107,166
108,165
109,164
110,163
111,161
112,157
113,152
114,156
115,151
116,154
117,159
118,161
119,162
120,158
121,149
122,151
123,153
124,149
125,149
126,156
127,154
128,147
129,148
130,146
131,151
132,147
133,141
134,143
135,141
136,141
137,147
138,144
139,145
140,146
141,145
142,145
143,146
144,147
145,147
146,143
147,141
148,140
149,140
150,141
151,138
152,139
153,143
154,143
155,140
156,134
157,137
158,139
159,137
160,137
161,133
162,133
163,134
164,136
165,136
166,135
167,134
168,134
169,133
170,134
171,134
172,134
173,133
174,131
175,130
176,131
177,132
178,128
179,129
180,129
181,129
182,129
183,129
184,128
185,128
186,126
187,127
188,127
189,127
190,125
191,125
192,126
193,127
194,124
195,121
196,119
197,119
198,121
199,121
200,120
201,120
202,122
203,119
204,119
205,121
206,121
207,116
208,114
209,115
210,117
211,115
212,116
213,116
214,116
215,113
216,112
217,114
218,113
219,113
220,111
221,114
222,114
223,109
224,111
225,110
226,111
227,112
228,110
229,113
230,114
231,112
232,113
233,109
234,111
235,111
236,112
237,113
238,111
239,109
240,109
241,110
242,107
243,106
244,107
245,108
246,107
247,106
248,107
249,109
250,108
251,105
252,105
253,104
254,101
255,102
256,102
257,101
258,103
259,103
260,104
261,105
262,105
263,105
264,104
265,103
266,103
267,101
268,101
269,101
270,100
271,101
272,102
273,101
274,102
275,102
276,99
277,96
278,97
279,100
280,101
281,99
282,100
283,100
284,100
285,100
286,100
287,100
288,100
289,100
290,100
291,100
292,99
293,98
294,98
295,99
296,98
297,96
298,97
299,94
300,98
301,99
302,92
303,93
304,97
305,93
306,90
307,92
308,93
309,92
310,92
311,91
312,92
313,94
314,96
315,93
316,93
317,94
318,93
319,94
320,96
321,96
322,91
323,94
324,91
325,88
326,92
327,90
328,87
329,91
330,91
331,90
332,89
333,91
334,92
335,91
336,90
337,89
338,87
339,89
340,92
341,92
342,89
343,87
344,89
345,93
346,86
347,90
348,91
349,87
350,86
351,88
352,90
353,90
354,88
355,93
356,91
357,86
358,87
359,89
360,89
361,89
362,91
363,91
364,88
365,91
366,92
367,88
368,87
369,84
370,88
371,88
372,87
373,86
374,86
375,87
376,87
377,85
378,88
379,86
380,86
381,88
382,89
383,87
384,88
385,91
386,87
387,89
388,89
389,87
390,85
391,85
392,86
393,86
394,88
395,86
396,85
397,85
398,87
399,89
400,91
401,91
402,83
403,85
404,84
405,83
406,85
407,86
408,85
409,86
410,85
411,83
412,84
413,86
414,85
415,84
416,84
417,87
418,84
419,84
420,84
421,85
422,85
423,85
424,85
425,85
426,84
427,85
428,84
429,83
430,84
431,86
432,85
433,83
434,84
435,85
436,86
437,86
438,84
439,84
440,85
441,87
442,85
443,84
444,82
445,83
446,84
447,85
448,85
449,85
450,83
451,86
452,87
453,85
454,82
455,83
456,86
457,87
458,83
459,84
460,85
461,85
462,83
463,85
464,87
465,85
466,85
467,83
468,83
469,85
470,85
471,82
472,81
473,83
474,85
475,87
476,86
477,84
478,85
479,87
480,87
481,85
482,85
483,86
484,82
485,84
486,84
487,82
488,85
489,82
490,85
491,87
492,85
493,84
494,85
495,85
496,85
497,88
498,85
499,84
500,85
501,86
502,86
503,84
504,84
505,86
506,86
507,86
508,85
509,86
510,87
511,87
512,86
513,85
514,87
515,87
516,87
517,87
518,88
519,88
520,87
521,87
522,87
523,88
524,87
525,86
526,86
527,87
528,87
529,86
530,90
531,87
532,87
533,89
534,89
535,86
536,86
537,88
538,91
539,91
540,90
541,87
542,86
543,89
544,90
545,88
546,92
547,90
548,89
549,89
550,90
551,91
552,92
553,90
554,91
555,90
556,90
557,91
558,92
559,92
560,92
561,92
562,91
563,94
564,94
565,91
566,92
567,96
568,97
569,93
570,94
571,95
572,96
573,96
574,95
575,95
576,96
577,97
578,100
579,99
580,98
581,97
582,97
583,97
584,98
585,99
586,99
587,98
588,99
589,104
590,100
591,95
592,100
593,102
594,100
595,101
596,102
597,103
598,102
599,102
600,103
601,104
602,101
603,102
604,101
605,100
606,99
607,101
608,102
609,101
610,103
611,106
612,104
613,101
614,104
615,110
616,107
617,98
618,105
619,106
620,102
621,101
622,105
623,106
624,107
625,113
626,112
627,111
628,108
629,109
630,112
631,111
632,110
633,113
634,116
635,115
636,115
637,116
638,116
639,115
640,116
641,119
642,123
643,118
644,118
645,121
646,121
647,120
648,120
649,120
650,122
651,124
652,119
653,118
654,126
655,130
656,126
657,124
658,127
659,127
660,127
661,128
662,129
663,127
664,126
665,127
666,128
667,127
668,128
669,131
670,130
671,128
672,128
673,130
674,131
675,129
676,133
677,133
678,128
679,131
680,134
681,130
682,138
683,143
684,140
685,142
686,142
687,141
688,144
689,145
690,144
691,142
692,143
693,146
694,149
695,151
696,150
697,148
698,150
699,153
700,153
701,152
702,151
703,150
704,151
705,153
706,156
707,161
708,160
709,158
710,162
711,159
712,157
713,165
714,165
715,164
716,163
717,165
718,165
719,167
720,169
721,172
722,169
723,166
724,163
725,164
726,167
727,169
728,169
729,167
730,164
731,165
732,167
733,169
734,170
735,169
736,168
737,169
738,170
739,171
740,166
741,166
742,172
743,171
744,165
745,166
746,166
747,166
748,166
749,167
750,168
751,169
752,170
753,170
754,167
755,171
756,167
757,164
758,170
759,173
760,171
761,169
762,170
763,170
764,169
765,168
766,169
767,170
768,171
769,172
770,172
771,167
772,168
773,172
774,172
775,171
776,172
777,172
778,170
779,170
780,169
781,167
782,168
783,170
784,170
785,170
786,166
787,172
788,169
789,168
790,168
791,167
792,172
793,174
794,168
795,168
796,169
797,170
798,170
799,171
800,171
