X,Y
0,173
1,178
2,178
3,173
4,171
5,173
6,174
7,171
8,171
9,173
10,173
11,172
12,174
13,172
14,170
15,171
16,166
17,168
18,171
19,173
20,174
21,173
22,172
23,171
24,171
25,170
26,171
27,169
28,167
29,169
30,172
31,170
32,171
33,172
34,171
35,171
36,171
37,173
38,173
39,171
40,170
41,171
42,170
43,169
44,169
45,171
46,171
47,170
48,171
49,169
50,169
51,169
52,169
53,171
54,174
55,174
56,173
57,174
58,175
59,175
60,174
61,173
62,172
63,172
64,169
65,169
66,171
67,172
68,170
69,166
70,163
71,163
72,170
73,173
74,171
75,170
76,172
77,172
78,169
79,169
80,167
81,169
82,170
83,171
84,171
85,171
86,171
87,171
88,175
89,172
90,171
91,170
92,170
93,172
94,174
95,173
96,169
97,171
98,173
99,171
100,168
101,166
102,167
103,168
104,168
105,171
106,168
107,166
108,169
109,170
110,169
111,170
112,170
113,169
114,168
115,170
116,171
117,172
118,171
119,170
120,168
121,170
122,172
123,172
124,170
125,170
126,170
127,171
128,173
129,171
130,170
131,172
132,173
133,170
134,168
135,167
136,171
137,170
138,169
139,168
140,168
141,169
142,170
143,172
144,172
145,173
146,173
147,173
148,172
149,171
150,170
151,170
152,170
153,172
154,171
155,167
156,171
157,176
158,173
159,165
160,166
161,165
162,167
163,161
164,158
165,159
166,156
167,156
168,155
169,155
170,153
171,153
172,154
173,153
174,149
175,148
176,147
177,150
178,156
179,147
180,142
181,144
182,142
183,145
184,148
185,145
186,143
187,144
188,147
189,149
190,145
191,136
192,132
193,136
194,135
195,134
196,137
197,136
198,134
199,135
200,138
201,133
202,127
203,125
204,130
205,130
206,127
207,129
208,126
209,123
210,122
211,122
212,122
213,122
214,121
215,122
216,124
217,122
218,118
219,119
220,118
221,115
222,118
223,118
224,115
225,113
226,110
227,109
228,111
229,111
230,111
231,110
232,106
233,106
234,106
235,107
236,106
237,104
238,104
239,106
240,102
241,105
242,104
243,104
244,105
245,102
246,99
247,99
248,100
249,98
250,97
251,98
252,97
253,95
254,94
255,95
256,99
257,95
258,93
259,95
260,95
261,95
262,94
263,89
264,91
265,91
266,91
267,91
268,90
269,89
270,88
271,89
272,89
273,88
274,88
275,87
276,87
277,87
278,87
279,87
280,85
281,87
282,88
283,86
284,83
285,84
286,85
287,84
288,82
289,83
290,84
291,85
292,84
293,83
294,80
295,78
296,81
297,81
298,82
299,82
300,81
301,80
302,79
303,79
304,76
305,77
306,78
307,78
308,77
309,76
310,76
311,77
312,71
313,74
314,74
315,73
316,77
317,77
318,75
319,76
320,76
321,73
322,74
323,76
324,74
325,73
326,74
327,73
328,73
329,73
330,73
331,73
332,72
333,72
334,72
335,72
336,70
337,70
338,70
339,71
340,70
341,70
342,70
343,70
344,70
345,70
346,70
347,70
348,70
349,70
350,70
351,70
352,67
353,68
354,69
355,69
356,69
357,68
358,68
359,68
360,68
361,69
362,67
363,67
364,68
365,69
366,68
367,67
368,66
369,67
370,68
371,67
372,67
373,67
374,67
375,68
376,68
377,64
378,65
379,69
380,69
381,66
382,64
383,67
384,67
385,67
386,67
387,67
388,65
389,64
390,64
391,64
392,64
393,67
394,68
395,67
396,66
397,68
398,67
399,64
400,65
401,65
402,65
403,65
404,64
405,64
406,65
407,66
408,63
409,64
410,64
411,64
412,63
413,63
414,63
415,63
416,62
417,63
418,64
419,64
420,63
421,63
422,63
423,63
424,65
425,64
426,64
427,63
428,63
429,63
430,62
431,61
432,63
433,63
434,64
435,64
436,65
437,64
438,64
439,64
440,64
441,65
442,65
443,64
444,63
445,63
446,64
447,64
448,64
449,63
450,63
451,63
452,65
453,65
454,64
455,62
456,65
457,65
458,65
459,64
460,64
461,63
462,64
463,64
464,66
465,66
466,66
467,65
468,65
469,64
470,65
471,66
472,65
473,66
474,66
475,66
476,66
477,66
478,66
479,67
480,68
481,68
482,69
483,68
484,68
485,67
486,68
487,68
488,68
489,69
490,68
491,68
492,71
493,70
494,68
495,68
496,69
497,70
498,70
499,68
500,68
501,70
502,70
503,69
504,71
505,73
506,73
507,71
508,70
509,72
510,73
511,71
512,73
513,73
514,73
515,73
516,73
517,73
518,73
519,73
520,74
521,74
522,74
523,74
524,75
525,76
526,75
527,74
528,77
529,79
530,79
531,78
532,77
533,78
534,79
535,78
536,80
537,80
538,80
539,80
540,80
541,80
542,81
543,81
544,83
545,83
546,83
547,82
548,83
549,83
550,83
551,84
552,85
553,87
554,88
555,87
556,85
557,84
558,86
559,89
560,87
561,89
562,90
563,89
564,90
565,92
566,93
567,92
568,93
569,94
570,94
571,94
572,97
573,96
574,95
575,99
576,99
577,100
578,100
579,98
580,98
581,100
582,100
583,99
584,108
585,110
586,105
587,103
588,112
589,113
590,109
591,108
592,115
593,112
594,116
595,120
596,117
597,114
598,115
599,115
600,119
601,121
602,123
603,122
604,121
605,120
606,122
607,125
608,126
609,123
610,125
611,129
612,128
613,128
614,131
615,132
616,134
617,137
618,136
619,138
620,137
621,136
622,138
623,137
624,136
625,138
626,141
627,143
628,141
629,146
630,151
631,144
632,146
633,148
634,152
635,156
636,163
637,165
638,165
639,164
640,170
641,173
642,176
643,176
644,173
645,172
646,173
647,175
648,172
649,171
650,170
651,172
652,173
653,174
654,174
655,174
656,173
657,172
658,173
659,176
660,177
661,175
662,174
663,174
664,170
665,171
666,173
667,174
668,175
669,175
670,175
671,175
