X,Y
0,171
1,172
2,172
3,171
4,170
5,170
6,171
7,172
8,170
9,169
10,170
11,170
12,168
13,168
14,170
15,169
16,171
17,172
18,169
19,169
20,176
21,177
22,173
23,170
24,174
25,173
26,173
27,172
28,170
29,172
30,174
31,175
32,172
33,173
34,173
35,172
36,172
37,173
38,173
39,171
40,172
41,173
42,173
43,172
44,172
45,172
46,172
47,172
48,170
49,170
50,169
51,170
52,171
53,167
54,166
55,169
56,171
57,170
58,171
59,173
60,173
61,171
62,171
63,173
64,175
65,172
66,173
67,175
68,174
69,175
70,175
71,173
72,171
73,174
74,175
75,176
76,177
77,174
78,173
79,178
80,176
81,173
82,171
83,172
84,173
85,171
86,170
87,170
88,173
89,173
90,174
91,174
92,175
93,176
94,175
95,175
96,174
97,174
98,175
99,175
100,172
101,172
102,172
103,170
104,170
105,171
106,171
107,171
108,171
109,172
110,172
111,172
112,172
113,174
114,174
115,172
116,173
117,174
118,173
119,170
120,174
121,173
122,172
123,172
124,172
125,172
126,172
127,172
128,172
129,172
130,174
131,175
132,175
133,173
134,174
135,177
136,174
137,174
138,174
139,174
140,174
141,174
142,173
143,173
144,174
145,173
146,172
147,171
148,171
149,171
150,173
151,176
152,174
153,174
154,173
155,174
156,174
157,175
158,175
159,174
160,166
161,171
162,173
163,172
164,172
165,174
166,173
167,170
168,171
169,171
170,170
171,170
172,171
173,171
174,172
175,172
176,172
177,171
178,174
179,174
180,171
181,171
182,172
183,171
184,176
185,172
186,167
187,163
188,164
189,162
190,159
191,157
192,156
193,152
194,151
195,154
196,156
197,154
198,153
199,154
200,153
201,151
202,148
203,150
204,146
205,142
206,143
207,139
208,139
209,135
210,134
211,134
212,138
213,139
214,131
215,132
216,134
217,133
218,134
219,132
220,128
221,128
222,127
223,124
224,129
225,127
226,126
227,125
228,122
229,116
230,112
231,113
232,110
233,109
234,114
235,117
236,113
237,109
238,109
239,110
240,111
241,110
242,108
243,107
244,106
245,105
246,105
247,105
248,103
249,103
250,102
251,102
252,101
253,100
254,98
255,97
256,96
257,94
258,95
259,91
260,91
261,93
262,89
263,91
264,89
265,89
266,90
267,90
268,90
269,89
270,88
271,87
272,86
273,86
274,86
275,86
276,85
277,84
278,83
279,83
280,82
281,85
282,87
283,85
284,83
285,82
286,81
287,81
288,79
289,81
290,82
291,81
292,79
293,78
294,80
295,82
296,79
297,79
298,80
299,80
300,79
301,78
302,76
303,75
304,76
305,76
306,75
307,75
308,74
309,73
310,73
311,74
312,75
313,73
314,74
315,76
316,74
317,75
318,74
319,72
320,74
321,70
322,69
323,71
324,71
325,69
326,69
327,72
328,68
329,69
330,69
331,69
332,68
333,68
334,69
335,69
336,68
337,68
338,67
339,67
340,67
341,66
342,66
343,66
344,66
345,67
346,65
347,64
348,67
349,66
350,62
351,64
352,67
353,64
354,64
355,64
356,62
357,63
358,64
359,62
360,63
361,63
362,63
363,63
364,62
365,61
366,61
367,61
368,62
369,61
370,61
371,60
372,60
373,62
374,61
375,57
376,58
377,58
378,59
379,60
380,61
381,59
382,56
383,55
384,59
385,58
386,56
387,56
388,58
389,59
390,57
391,55
392,56
393,57
394,57
395,58
396,59
397,56
398,54
399,57
400,54
401,51
402,53
403,59
404,59
405,54
406,53
407,57
408,55
409,55
410,55
411,55
412,55
413,55
414,55
415,55
416,54
417,55
418,55
419,55
420,55
421,55
422,55
423,55
424,56
425,56
426,56
427,56
428,56
429,56
430,56
431,56
432,57
433,56
434,54
435,54
436,55
437,56
438,56
439,56
440,56
441,57
442,55
443,56
444,56
445,55
446,56
447,54
448,56
449,56
450,56
451,56
452,55
453,54
454,54
455,54
456,57
457,57
458,57
459,57
460,56
461,56
462,57
463,58
464,57
465,58
466,56
467,57
468,57
469,56
470,57
471,56
472,56
473,57
474,57
475,57
476,58
477,58
478,58
479,57
480,60
481,59
482,59
483,61
484,62
485,61
486,60
487,60
488,60
489,61
490,62
491,61
492,61
493,60
494,61
495,61
496,60
497,61
498,64
499,64
500,62
501,63
502,64
503,63
504,65
505,66
506,66
507,66
508,65
509,65
510,66
511,66
512,72
513,69
514,66
515,65
516,66
517,67
518,67
519,66
520,67
521,68
522,68
523,69
524,69
525,70
526,72
527,72
528,69
529,68
530,68
531,70
532,72
533,73
534,74
535,73
536,73
537,73
538,73
539,74
540,76
541,73
542,72
543,79
544,79
545,76
546,74
547,75
548,78
549,78
550,79
551,80
552,79
553,82
554,80
555,77
556,80
557,80
558,82
559,88
560,86
561,88
562,87
563,88
564,93
565,93
566,90
567,88
568,94
569,94
570,95
571,96
572,96
573,96
574,95
575,94
576,98
577,99
578,98
579,97
580,98
581,98
582,102
583,110
584,110
585,107
586,109
587,108
588,108
589,110
590,107
591,109
592,110
593,121
594,125
595,123
596,115
597,128
598,127
599,117
600,124
601,127
602,131
603,133
604,135
605,138
606,139
607,138
608,136
609,133
610,135
611,139
612,139
613,145
614,150
615,145
616,150
617,157
618,156
619,165
620,170
621,169
622,175
623,167
624,168
625,168
626,167
627,165
628,163
629,166
630,168
631,168
632,172
633,172
634,174
635,175
636,174
637,173
638,174
639,175
640,176
641,175
642,173
643,173
644,174
645,174
646,173
647,172
648,171
649,172
650,174
651,173
652,174
653,176
654,176
655,175
656,168
657,173
658,175
659,172
660,173
661,177
662,176
663,172
664,175
665,173
666,171
667,169
668,169
669,169
670,170
671,170
672,170
673,172
674,171
675,171
676,172
677,171
678,169
679,170
680,174
681,173
682,172
683,172
684,174
685,175
686,175
687,174
688,177
689,171
690,175
691,174
692,183
693,195
694,185
695,173
696,173
697,174
698,175
699,175
700,178
701,180
702,180
703,178
704,178
705,176
706,174
707,175
708,176
709,176
710,175
711,173
712,177
713,174
714,173
715,174
716,176
717,177
718,175
719,172
720,171
721,173
722,175
723,177
724,178
725,177
726,176
727,175
728,174
729,174
730,174
731,174
732,173
733,172
734,173
735,173
736,174
737,176
738,176
739,173
740,172
741,171
742,170
743,168
744,171
745,172
746,173
747,174
748,174
749,174
750,175
751,175
752,178
753,176
754,178
755,179
756,175
757,174
758,177
759,180
760,178
761,180
762,177
763,172
764,173
765,178
766,177
767,172
768,173
769,175
770,177
771,178
772,178
773,179
774,179
775,178
776,176
777,176
778,176
779,175
780,176
781,176
782,175
783,174
784,178
785,178
786,177
787,177
788,177
789,177
790,178
791,178
792,182
793,176
794,172
795,173
796,175
797,175
798,176
799,178
800,179
