X,Y
0,168.000
1,170.000
2,171.000
3,169.000
4,168.000
5,169.000
6,167.000
7,164.000
8,169.000
9,169.000
10,169.000
11,169.000
12,168.000
13,167.000
14,166.000
15,166.000
16,168.000
17,173.000
18,172.000
19,167.000
20,166.000
21,166.000
22,165.000
23,166.000
24,169.667
25,169.667
26,166.667
27,164.667
28,165.667
29,166.667
30,164.667
31,159.667
32,165.667
33,165.667
34,164.667
35,163.667
36,164.667
37,166.667
38,164.667
39,160.667
40,161.667
41,165.667
42,166.667
43,163.667
44,163.667
45,166.667
46,164.667
47,160.667
48,171.000
49,163.000
50,163.000
51,168.000
52,169.000
53,168.000
54,168.000
55,166.000
56,167.000
57,167.000
58,166.000
59,166.000
60,167.000
61,168.000
62,166.000
63,163.000
64,163.000
65,163.000
66,165.000
67,164.000
68,162.000
69,164.000
70,164.000
71,159.000
72,163.000
73,164.000
74,164.000
75,165.000
76,167.000
77,166.000
78,162.000
79,162.000
80,166.000
81,165.000
82,166.000
83,164.000
84,161.000
85,164.000
86,167.000
87,163.000
88,165.000
89,165.000
90,167.000
91,166.000
92,162.000
93,164.000
94,167.000
95,165.000
96,165.000
97,161.000
98,160.000
99,163.000
100,168.000
101,168.000
102,165.000
103,163.000
104,166.000
105,166.000
106,167.000
107,168.000
108,168.000
109,166.000
110,164.000
111,163.000
112,165.000
113,166.000
114,165.000
115,163.000
116,162.333
117,163.333
118,161.333
119,159.333
120,156.000
121,151.333
122,153.333
123,155.000
124,150.667
125,150.333
126,150.333
127,143.667
128,143.667
129,141.333
130,139.000
131,138.667
132,139.667
133,138.000
134,133.000
135,128.000
136,124.333
137,131.333
138,130.667
139,125.667
140,124.000
141,127.667
142,125.667
143,117.333
144,125.000
145,116.000
146,113.667
147,115.333
148,115.000
149,114.000
150,113.000
151,108.000
152,113.000
153,113.000
154,110.000
155,108.000
156,107.667
157,108.333
158,105.333
159,100.000
160,102.667
161,101.667
162,101.000
163,100.000
164,99.000
165,101.000
166,99.000
167,92.000
168,97.667
169,98.667
170,95.667
171,91.667
172,92.333
173,95.333
174,91.333
175,84.333
176,85.000
177,88.000
178,89.000
179,88.000
180,87.333
181,83.333
182,82.333
183,86.333
184,80.333
185,81.333
186,85.333
187,84.333
188,78.000
189,78.000
190,80.000
191,76.000
192,76.333
193,77.333
194,75.333
195,76.333
196,78.333
197,73.333
198,68.000
199,70.000
200,76.333
201,76.333
202,76.333
203,69.333
204,71.000
205,68.000
206,66.667
207,61.667
208,64.667
209,67.667
210,64.667
211,58.667
212,59.333
213,65.333
214,64.333
215,56.333
216,62.667
217,63.667
218,59.333
219,61.333
220,60.333
221,56.333
222,58.333
223,53.333
224,54.333
225,57.333
226,60.000
227,58.000
228,58.000
229,59.000
230,57.000
231,54.000
232,56.000
233,51.000
234,54.000
235,55.000
