0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,7,4,4,0,0,0,0,0,5,17,15,24,11,4,0,0,1,3,10,28,55,52,25,10,3,1,0,4,23,41,79,81,58,11,3,2,1,5,11,42,67,72,33,18,1,2,0,5,4,28,35,40,18,6,0,0,0,0,2,3,8,8,2,0,0,0,0,0,0,2,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,5,3,10,5,2,1,0,0,0,1,8,18,27,32,13,5,1,0,1,2,19,37,66,61,46,15,5,1,0,5,22,42,75,91,48,14,5,3,1,7,9,33,63,51,39,8,2,0,0,2,5,15,20,21,15,2,0,0,0,0,0,2,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0,5,8,14,8,2,1,0,0,0,0,12,14,32,42,18,6,1,0,0,7,11,32,52,57,40,10,6,2,1,4,17,34,68,76,37,18,3,2,2,5,12,28,65,50,38,11,2,0,1,3,7,15,31,28,18,5,0,0,0,0,1,8,5,8,4,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,4,8,6,2,0,0,0,0,1,9,19,33,37,21,2,1,0,0,5,15,35,58,68,42,15,7,1,2,4,21,46,78,64,42,15,3,3,1,8,14,32,62,62,31,15,2,0,0,0,4,21,19,21,14,4,0,0,0,0,0,3,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,8,7,6,0,0,0,0,0,2,10,24,36,29,16,1,1,0,0,6,18,39,89,61,35,12,0,1,3,6,24,57,70,65,27,8,5,1,4,6,19,45,54,60,23,6,1,0,0,4,6,23,28,17,10,1,0,0,0,0,2,2,5,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,4,3,11,10,0,0,0,0,0,2,8,24,31,35,18,7,2,1,0,5,16,33,59,67,39,19,6,1,3,3,22,44,63,68,29,15,6,3,5,5,17,39,51,57,32,12,0,1,0,5,4,15,28,28,12,2,1,0,0,0,0,4,6,3,6,0,0,0,0,0,0,1,0,1,1,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,4,5,7,11,5,1,0,0,0,1,11,15,32,36,17,4,2,0,2,5,15,36,57,65,33,17,7,2,3,3,23,36,59,73,27,19,5,4,3,9,17,31,56,60,31,13,3,1,0,2,3,23,29,24,19,2,2,0,0,1,1,4,5,3,4,1,0,0,0,0,0,2,0,0,1,0,0,0
0,0,1,0,1,1,0,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,1,5,13,15,6,3,0,0,1,2,15,30,42,48,27,8,3,0,2,6,20,42,59,56,47,14,10,3,5,4,20,44,58,70,38,10,5,5,1,7,11,29,50,45,30,11,3,0,0,2,3,13,15,14,8,1,2,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,1,0,0,0,0,0,2,1,2,1,2,0,0,0,0,0,4,7,16,11,10,3,1,0,0,7,13,27,43,41,24,9,3,0,3,6,16,47,55,65,45,12,10,2,4,8,20,43,52,69,42,11,6,4,1,4,12,29,50,49,22,12,4,0,0,3,4,11,14,13,11,3,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1,1,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,0,3,7,13,19,10,4,1,0,0,9,12,26,42,43,20,11,0,1,1,9,15,44,56,56,51,14,10,0,3,8,27,33,57,63,40,11,7,6,2,4,11,30,53,45,33,5,3,0,0,3,6,12,9,14,11,3,3,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,1,2,4,4,0,1,0,0,0,0,5,11,10,19,9,2,1,0,0,2,18,15,48,39,27,11,0,0,0,3,16,43,61,75,33,13,7,0,3,7,23,37,80,63,45,10,6,3,0,3,11,23,48,43,34,3,3,0,0,2,3,16,8,17,10,4,0,0,0,0,0,3,2,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,4,2,1,0,0,0,0,2,8,17,19,8,3,1,0,0,0,10,14,35,57,27,18,2,0,0,0,9,31,64,71,52,17,3,1,3,2,17,31,67,73,47,11,11,4,0,0,7,19,43,49,44,5,2,0,0,1,2,9,15,23,12,6,0,0,0,0,0,0,5,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,2,1,0,1,0,0,0,0,0,0,1,2,4,3,1,0,0,0,0,1,9,12,10,10,3,1,0,0,1,9,8,31,46,17,8,2,1,0,0,7,27,52,67,47,19,1,1,2,1,14,34,59,68,58,11,6,3,1,1,12,15,53,49,40,7,4,2,0,0,5,16,25,38,20,4,1,0,0,1,2,3,8,15,7,5,0,0,0,0,0,0,1,1,1,1,1,0
0,0,0,2,0,0,1,0,0,0,0,0,0,1,2,3,2,1,0,0,0,0,3,6,12,10,12,2,2,0,0,2,8,16,31,39,19,13,0,1,0,1,6,26,57,53,49,16,3,1,1,3,13,32,58,70,47,18,7,4,1,2,17,20,50,49,34,15,3,1,0,0,4,12,30,31,24,5,1,0,0,2,2,4,8,11,9,3,2,0,0,0,0,0,2,4,1,0,0,0
0,0,0,2,0,0,1,0,0,0,0,0,1,1,2,4,1,0,1,0,0,0,3,4,9,15,11,4,1,0,0,2,8,17,29,43,19,14,0,1,0,3,6,32,63,62,40,20,2,0,1,4,11,29,57,60,44,16,5,6,1,3,15,25,47,49,34,15,3,1,0,0,5,9,25,34,23,5,0,0,0,2,2,4,11,11,11,3,0,0,0,0,0,0,0,7,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,4,2,6,13,9,3,0,0,0,3,5,17,31,39,19,14,2,1,0,2,7,34,67,63,48,15,3,0,1,5,14,30,62,69,58,19,6,5,1,3,16,24,50,59,27,13,3,1,0,0,3,13,17,27,27,3,0,0,0,2,0,2,7,5,7,2,0,0,0,0,0,0,0,3,1,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,1,1,0,0,0,0,5,2,6,18,10,0,2,0,0,3,5,17,32,39,15,10,3,1,0,2,10,32,58,54,55,15,2,1,1,5,12,37,59,76,50,18,5,6,1,1,14,28,49,65,26,19,2,2,0,3,3,9,19,28,19,6,0,0,0,0,1,3,3,9,7,3,0,0,0,0,0,0,1,2,1,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,3,0,1,0,0,0,0,5,2,12,14,7,3,0,0,0,2,11,16,38,32,19,5,2,0,1,2,15,39,62,61,42,7,2,0,2,9,15,42,75,72,45,12,7,2,0,1,16,28,57,51,27,8,0,2,0,4,6,10,27,23,14,2,0,0,0,0,0,5,6,12,4,3,0,0,0,0,0,0,3,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,5,4,4,1,0,0,0,1,10,16,24,32,15,5,1,0,1,5,15,27,64,50,38,8,1,0,2,7,17,42,74,82,46,11,6,2,0,2,19,38,54,53,38,10,3,1,0,3,8,10,42,30,12,4,0,1,0,1,1,6,10,10,6,4,1,0,0,0,0,1,2,3,1,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,2,1,0,0,0,8,11,12,25,10,3,3,0,0,2,14,20,40,52,41,13,5,0,2,6,14,28,74,70,61,23,2,5,0,3,21,36,55,70,46,20,10,2,1,1,7,15,27,32,28,8,0,2,0,0,2,4,12,14,13,5,1,0,0,0,0,2,1,1,4,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,2,4,7,11,4,2,0,0,0,0,11,10,21,26,18,5,3,0,0,2,7,24,53,54,48,15,1,0,1,1,14,34,73,88,48,19,5,2,0,4,11,33,44,67,36,16,6,1,0,2,3,10,33,33,19,7,0,1,0,0,2,6,10,17,6,5,1,0,0,0,0,2,1,2,2,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,3,7,7,14,3,2,1,0,0,1,13,14,26,20,11,7,2,0,0,7,12,33,45,55,32,12,1,0,2,3,16,42,71,83,44,14,2,2,1,4,21,42,52,51,29,17,5,2,1,3,8,21,31,28,15,2,1,0,0,0,2,6,10,14,8,6,0,0,0,0,0,1,2,3,1,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,1,4,7,7,15,4,4,0,0,0,3,10,25,27,31,19,5,3,0,0,8,15,31,57,62,33,14,1,0,1,6,15,54,66,90,46,16,4,1,0,4,19,32,54,39,32,10,4,2,1,1,4,18,19,26,8,8,2,0,0,0,1,4,7,4,4,0,0,0,0,0,0,0,1,1,1,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,3,1,1,0,0,0,1,3,8,10,11,7,2,0,0,0,5,11,22,35,31,15,7,2,0,1,7,15,27,59,60,41,11,2,1,0,6,15,51,67,80,47,15,6,0,2,4,19,34,51,42,33,6,4,2,1,3,6,17,15,20,7,10,1,1,0,0,0,4,10,9,4,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,6,1,2,0,0,0,1,4,9,13,14,5,2,1,0,1,4,14,31,37,40,22,8,2,0,2,9,17,42,58,74,45,15,3,1,1,6,22,41,71,68,40,14,8,1,3,4,14,25,51,31,31,8,1,0,0,1,5,8,14,13,9,5,1,1,0,0,0,1,3,4,3,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,5,8,8,2,1,0,0,3,8,21,19,30,17,8,0,0,0,8,11,38,71,72,54,19,7,1,1,2,17,38,74,92,51,27,8,0,0,5,10,28,56,46,37,11,5,2,0,1,2,7,15,16,9,8,2,0,0,0,0,1,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,5,3,10,9,4,1,0,0,4,8,19,19,27,12,6,1,0,0,6,17,42,63,84,52,22,6,1,1,2,16,33,77,81,57,24,9,2,0,4,12,33,49,47,32,16,3,1,0,0,4,10,12,15,12,6,2,1,0,0,1,0,3,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,4,4,11,10,3,0,0,0,4,11,16,20,26,14,9,2,0,0,6,17,40,63,77,49,22,9,2,1,2,17,37,68,82,58,20,8,1,0,4,10,35,50,55,32,14,4,1,0,1,3,9,14,13,11,7,2,1,0,0,0,2,2,6,3,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,5,11,10,4,0,0,0,1,9,17,19,33,20,13,2,0,1,1,11,27,55,81,68,22,10,1,0,0,15,41,58,82,61,25,10,2,0,4,7,24,42,53,40,24,2,1,0,0,2,8,16,21,13,7,2,1,0,0,0,1,2,4,2,1,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,2,6,14,11,2,1,0,0,1,15,20,28,40,28,13,4,0,1,2,13,27,66,79,69,18,13,1,0,2,11,40,71,80,61,34,8,2,0,2,6,17,38,43,34,14,5,2,0,0,2,5,8,11,8,5,1,1,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,3,5,16,7,2,0,0,1,3,14,22,31,44,25,11,2,0,2,2,22,39,57,78,55,22,10,2,0,3,20,47,78,67,50,26,7,3,0,5,8,18,36,39,32,13,5,1,0,2,3,8,10,14,8,4,0,1,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,1,0,0,0,0,3,6,9,14,4,4,0,0,1,10,11,26,26,41,18,7,1,2,4,11,22,56,60,72,48,19,5,2,1,6,31,50,75,49,50,25,6,3,1,7,14,27,27,43,22,11,3,1,0,2,2,8,15,12,7,4,1,1,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,5,10,12,6,4,1,0,1,3,18,16,32,42,27,13,3,1,1,5,19,35,74,66,56,18,8,3,0,4,16,46,72,65,56,24,12,2,0,7,7,23,35,41,27,13,1,4,0,1,2,8,11,16,6,6,0,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,1,3,4,11,16,6,3,1,0,3,11,9,25,28,38,23,10,4,0,4,9,23,49,62,65,50,16,6,2,0,12,24,52,62,57,51,25,5,2,2,6,16,26,34,40,24,10,3,4,0,2,1,12,12,11,5,2,1,1,0,0,1,1,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,9,7,15,7,2,1,0,2,9,12,21,34,33,26,13,2,1,5,14,21,52,57,64,47,14,7,2,1,11,25,44,69,62,46,24,6,2,3,7,14,28,31,37,27,10,4,4,0,0,2,14,13,12,7,0,2,1,0,0,1,1,1,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,1,0,0,0,0,3,4,9,13,6,0,1,0,3,4,13,23,32,16,21,8,1,0,6,16,25,57,61,51,33,10,4,2,2,11,29,58,68,59,40,15,5,0,2,6,15,30,42,49,30,10,2,3,0,4,10,19,19,11,10,1,2,0,0,0,2,3,4,5,1,1,0,0,0,1,0,1,1,0,0,1,0,0
0,1,0,1,1,0,1,0,0,0,0,1,3,2,11,3,3,1,0,0,2,2,9,11,17,16,11,2,1,0,2,14,22,42,60,30,24,6,2,1,6,11,36,49,62,53,19,7,2,0,4,10,28,53,62,51,28,6,2,0,0,9,18,28,36,35,13,5,6,0,0,1,8,11,10,8,3,0,1,0,0,0,1,4,5,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,0,2,0,0,0,1,0,2,4,11,8,3,1,0,0,2,6,10,19,24,17,16,2,1,0,4,14,30,45,68,36,25,10,3,1,5,14,35,54,65,51,21,5,2,0,3,9,20,49,57,50,29,6,5,0,1,6,16,24,26,23,12,4,2,0,0,1,3,5,9,3,0,1,1,0,0,1,0,4,3,1,0,1,0,0
0,0,0,0,1,0,0,1,0,0,1,2,0,0,6,4,2,0,0,0,1,1,8,6,15,9,2,3,1,0,4,4,18,23,38,16,20,3,0,0,7,16,25,43,66,41,25,8,2,2,2,13,32,56,55,57,30,9,3,0,2,6,21,41,46,37,25,6,3,1,0,7,16,20,18,28,5,3,1,0,0,0,4,6,8,3,0,1,1,0,0,1,0,3,4,1,0,1,0,0
0,0,0,0,1,0,1,0,0,0,0,2,0,2,5,3,2,0,0,0,0,2,9,9,12,11,4,2,0,0,8,6,22,28,39,24,11,3,2,0,7,12,30,48,61,39,18,7,1,1,1,19,30,58,54,54,22,4,1,0,2,9,24,49,52,37,17,7,1,1,1,7,17,19,19,18,5,1,2,0,0,2,4,6,9,4,0,1,1,0,0,1,0,3,4,1,1,0,0,0
0,0,0,0,1,0,1,0,0,0,1,0,1,1,3,0,2,0,0,0,0,1,5,9,14,10,4,2,0,0,6,8,22,26,37,24,8,4,1,0,7,16,36,45,66,37,24,6,2,1,2,15,43,66,63,56,24,4,3,0,2,8,19,47,44,36,19,5,2,1,1,6,14,21,20,18,3,0,0,0,0,2,3,4,6,3,0,1,1,0,0,1,0,4,1,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,1,2,2,0,0,0,1,6,7,11,11,6,1,0,0,6,5,18,30,42,23,13,6,3,0,6,11,28,43,58,42,28,8,2,1,3,18,36,55,55,59,34,11,4,0,3,7,15,49,39,44,21,8,3,2,1,5,11,19,22,16,5,1,0,0,0,0,3,5,7,3,1,0,2,0,0,0,1,3,1,0,0,1,0,0
0,0,0,0,1,0,1,0,0,0,1,0,1,0,3,2,1,1,0,0,0,1,6,5,12,8,8,1,1,0,4,5,15,31,40,27,14,3,2,1,5,15,31,44,60,39,27,10,2,1,3,16,36,51,61,61,28,11,4,0,3,8,17,42,38,44,26,8,2,2,0,7,11,18,20,16,4,1,1,0,0,0,3,8,7,5,1,1,1,0,0,0,1,2,2,0,0,1,0,0
0,0,0,1,0,0,1,0,0,0,0,1,1,1,6,1,3,0,0,0,0,3,3,7,7,10,6,2,0,0,5,5,18,37,38,23,10,4,2,0,5,12,33,52,59,42,25,5,1,1,5,16,45,51,71,53,19,7,3,0,3,10,24,45,40,37,20,7,2,1,1,6,13,25,15,16,3,1,0,0,0,0,5,7,7,5,0,2,0,0,0,0,1,2,1,0,1,0,0,0
0,0,0,1,0,0,1,0,0,0,0,1,1,0,4,0,3,0,0,0,0,2,4,6,11,7,6,3,0,0,3,5,17,24,28,21,8,1,1,0,7,11,31,46,53,41,23,6,2,0,3,16,46,46,62,54,18,8,4,1,5,11,24,42,60,36,21,4,2,1,0,9,16,26,17,17,11,1,1,1,0,4,9,12,10,6,3,3,0,0,0,0,3,2,2,4,1,0,0,0
0,0,0,1,0,0,1,0,0,0,0,1,1,1,4,1,2,0,0,0,0,0,5,3,15,9,6,5,0,0,1,7,15,27,38,28,14,4,2,0,1,12,30,49,61,54,25,8,3,0,2,13,30,47,78,57,23,10,3,1,2,6,21,39,45,43,21,6,2,2,0,4,13,16,18,15,9,3,0,0,0,1,4,8,11,6,2,0,0,0,0,0,1,2,1,0,1,0,0,0
0,0,0,1,0,0,2,0,0,0,0,1,2,1,2,3,3,0,0,0,0,0,3,7,11,9,6,3,0,0,1,6,15,32,42,27,11,9,1,0,3,14,30,42,63,51,25,8,2,0,1,13,27,53,70,63,22,11,1,1,2,5,23,37,44,40,27,3,2,2,0,4,9,22,20,14,9,2,0,0,0,0,5,7,9,6,2,1,0,0,0,0,2,2,1,1,1,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,1,2,3,3,3,1,0,0,0,0,1,7,15,12,8,3,0,0,0,4,12,27,44,28,15,4,1,0,1,7,21,38,67,59,32,14,2,0,0,8,14,59,69,66,36,8,0,1,0,3,16,30,54,44,26,7,2,1,0,1,9,15,27,15,11,2,0,0,0,0,3,9,10,8,3,1,0,0,0,0,0,1,2,1,1,0,0,0
0,0,0,1,0,0,2,0,0,0,0,0,2,3,4,3,2,1,0,0,0,0,2,5,14,12,10,3,0,0,0,2,13,28,45,31,12,6,0,0,1,7,22,36,65,56,34,13,2,0,0,7,16,49,71,74,37,10,0,1,0,4,10,36,53,40,24,7,1,2,0,1,11,14,23,17,12,3,0,0,0,0,3,10,10,10,3,0,0,0,0,0,0,1,2,0,1,0,0,0
