X,Y
0,214.4733
1,214.6233
2,214.5467
3,214.4700
4,214.8133
5,215.0467
6,215.2167
7,215.1433
8,215.3767
9,214.9400
10,214.6533
11,214.8800
12,214.4700
13,214.3133
14,214.1433
15,213.9533
16,214.2233
17,214.3600
18,214.6933
19,215.2467
20,215.4600
21,215.9967
22,216.0367
23,216.2733
24,216.2833
25,216.6833
26,216.5300
27,216.5933
28,216.9633
29,217.2467
30,217.3900
31,217.4100
32,217.6067
33,219.5967
34,220.4833
35,219.0667
36,220.4567
37,220.9067
38,220.4300
39,219.9733
40,219.8300
41,219.1000
42,218.7400
43,217.6200
44,216.6100
45,215.6667
46,214.8000
47,214.3067
48,213.3333
49,212.9700
50,211.8567
51,210.7733
52,210.1467
53,209.4200
54,208.9033
55,208.5167
56,208.1100
57,207.4200
58,206.9767
59,205.8233
60,205.2633
61,204.7900
62,204.5633
63,204.1967
64,203.5967
65,202.6900
66,201.8600
67,201.7700
68,201.5800
69,201.0300
70,200.7633
71,200.4567
72,199.9067
73,199.7067
74,199.7867
75,199.9167
76,200.1000
77,200.2533
78,200.4133
79,200.5000
80,200.4167
81,200.3400
82,200.4733
83,200.7733
84,200.9667
85,201.2133
86,201.5467
87,201.9700
88,202.3333
89,202.7133
90,203.4567
91,204.8167
92,205.0400
93,205.1833
94,205.7500
95,206.1200
96,206.8500
97,207.8900
98,207.7333
99,208.7633
100,208.2600
101,209.2100
102,210.3433
103,211.6067
104,211.0067
105,212.6433
106,212.0333
107,212.9167
108,214.0800
109,214.3733
110,215.3867
111,216.0900
112,216.8567
113,217.0633
114,217.3667
115,217.3867
116,218.4333
117,218.3167
118,216.9567
119,216.5967
120,216.1000
121,215.4433
122,214.7633
123,214.7400
124,215.0033
125,215.0067
126,214.9233
127,214.9267
128,214.6900
129,214.4367
130,214.4800
131,214.4600
132,214.0800
133,214.3600
134,213.6133
135,213.2600
136,213.4200
137,213.0200
138,213.4933
139,213.4600
140,213.2067
141,213.2367
142,213.4733
143,213.0133
144,212.7933
145,213.3300
146,213.6967
147,213.5933
148,213.8200
149,213.4167
150,213.5433
