X,Y
0,202.8200
1,203.1300
2,203.5200
3,203.9233
4,204.0200
5,203.9467
6,204.2400
7,203.7133
8,203.9967
9,203.8567
10,204.0633
11,204.2267
12,204.1167
13,203.8500
14,203.7233
15,203.4400
16,203.5667
17,203.6567
18,204.1300
19,204.5300
20,204.8700
21,205.3300
22,205.3167
23,205.2667
24,205.3000
25,206.0100
26,205.6233
27,206.0333
28,206.0767
29,206.1233
30,206.1400
31,206.4067
32,206.6400
33,206.7400
34,207.1267
35,207.2800
36,207.2933
37,207.4133
38,207.4300
39,207.3800
40,207.7400
41,208.9533
42,211.2967
43,208.0867
44,208.5333
45,208.2767
46,207.3467
47,206.8900
48,205.6267
49,204.3900
50,203.3533
51,201.8233
52,200.7367
53,199.6967
54,198.7767
55,197.7767
56,196.5333
57,195.9700
58,194.9367
59,194.4200
60,193.6667
61,193.2333
62,192.7633
63,192.0933
64,190.8167
65,189.9400
66,189.5733
67,188.8067
68,188.7367
69,188.6200
70,188.4067
71,187.9800
72,188.0133
73,188.2700
74,187.9567
75,187.8733
76,187.6467
77,187.6500
78,187.6633
79,187.7000
80,187.8967
81,188.1733
82,188.4400
83,188.9100
84,189.6767
85,189.8933
86,190.3233
87,190.5100
88,190.9567
89,191.4867
90,192.1333
91,192.8500
92,193.6533
93,195.7267
94,196.2067
95,196.9733
96,198.1733
97,198.8500
98,199.9200
99,201.2833
100,201.8967
101,202.3500
102,203.5967
103,204.0867
104,205.3567
105,206.1533
106,204.9133
107,205.8500
108,207.0467
109,206.1433
110,205.5000
111,204.7900
112,204.8633
113,204.4600
114,204.2067
115,204.3867
116,204.4400
117,204.5633
118,204.4167
119,204.6167
120,204.9367
121,205.0200
122,205.3367
123,205.2833
124,205.4267
125,205.8500
126,205.1267
127,205.3400
128,205.3033
129,205.5233
130,205.0967
131,205.5433
132,205.2400
133,204.6733
134,205.2000
135,204.9833
136,205.1333
137,205.5800
138,205.3400
139,205.5233
140,205.3800
141,205.0100
142,205.3067
143,204.7900
144,204.7700
145,204.7767
146,204.9367
147,205.0233
148,204.3167
149,204.6267
150,204.4633
