X,Y
0,211.7200
1,211.8233
2,211.4667
3,211.7500
4,212.0733
5,212.5433
6,212.7967
7,213.1933
8,213.0167
9,213.1200
10,213.0033
11,213.1233
12,213.0633
13,213.1733
14,213.1833
15,213.0700
16,213.2700
17,213.2700
18,212.7233
19,213.0100
20,213.3367
21,213.8033
22,213.9267
23,214.2533
24,214.6867
25,214.8233
26,214.9100
27,215.0200
28,214.5267
29,214.9567
30,215.0933
31,215.1100
32,215.1300
33,215.4933
34,215.7300
35,215.8833
36,216.1967
37,216.3133
38,216.3300
39,216.5533
40,216.6233
41,216.4767
42,216.4500
43,216.6833
44,216.8067
45,216.6000
46,216.7700
47,216.6733
48,216.6467
49,217.4767
50,218.9633
51,215.1633
52,214.7433
53,214.2000
54,212.9533
55,211.4933
56,210.3433
57,209.0167
58,207.5900
59,206.5333
60,205.4000
61,204.6467
62,204.0900
63,203.3467
64,202.5833
65,201.7133
66,200.7900
67,199.6867
68,199.2933
69,199.0133
70,198.6267
71,198.1033
72,197.5133
73,197.3000
74,197.0033
75,196.5800
76,196.3667
77,196.3967
78,196.5167
79,196.5000
80,196.6800
81,197.1200
82,197.6900
83,198.0667
84,198.2500
85,198.5367
86,199.2167
87,199.6967
88,200.1500
89,200.7200
90,201.6033
91,202.2900
92,202.9000
93,203.9700
94,205.1800
95,206.7467
96,209.2233
97,210.1700
98,211.3300
99,212.4633
100,213.5933
101,213.9233
102,216.3733
103,215.8300
104,215.7933
105,215.0067
106,215.2033
107,214.6400
108,214.5500
109,213.3133
110,214.1067
111,213.7667
112,212.9800
113,213.1800
114,212.8967
115,212.9300
116,213.1333
117,213.2933
118,213.2200
119,213.1300
120,213.2867
121,213.3033
122,213.3767
123,213.6267
124,213.7167
125,213.9533
126,213.6300
127,213.5233
128,213.5067
129,213.3833
130,213.5933
131,213.4400
132,213.8300
133,213.5733
134,213.2900
135,213.5800
136,213.4267
137,213.6800
138,213.8733
139,213.3067
140,213.6767
141,213.4767
142,213.5467
143,213.1400
144,213.1667
145,213.2300
146,213.3833
147,213.5500
148,213.0867
149,213.0433
150,213.2300
