X,Y
0,212.8367
1,213.7700
2,213.5633
3,213.7833
4,213.6333
5,213.8967
6,213.9467
7,214.0700
8,213.8467
9,214.0467
10,213.6500
11,213.6433
12,213.1900
13,213.1100
14,212.6367
15,213.0067
16,213.2600
17,213.7233
18,213.9533
19,214.1400
20,214.2300
21,214.3300
22,214.8033
23,215.0933
24,215.2800
25,215.7500
26,215.3067
27,215.9533
28,216.0867
29,216.3100
30,216.5900
31,216.6800
32,216.4300
33,217.4800
34,219.9133
35,218.3400
36,218.7767
37,219.7333
38,219.0767
39,218.7200
40,218.2867
41,217.6267
42,216.4867
43,215.7400
44,214.6500
45,213.7267
46,212.5933
47,211.5000
48,210.8533
49,210.3300
50,209.3400
51,208.8000
52,207.9033
53,207.2000
54,206.0833
55,205.8000
56,205.2200
57,204.5733
58,204.4200
59,203.9033
60,203.2167
61,202.4500
62,201.8300
63,201.5800
64,200.8733
65,200.5300
66,200.1267
67,199.7667
68,199.2667
69,199.1567
70,198.9500
71,198.8667
72,198.7433
73,198.5367
74,198.3700
75,198.3800
76,198.4067
77,198.4767
78,198.4967
79,198.5567
80,198.5700
81,198.8833
82,199.1133
83,199.3667
84,199.6133
85,199.9667
86,200.1667
87,200.5800
88,200.8133
89,201.4800
90,202.8133
91,203.2867
92,203.6600
93,204.8367
94,205.1733
95,205.5267
96,206.5233
97,206.7400
98,207.3133
99,207.2567
100,208.3267
101,209.0633
102,210.3700
103,209.6067
104,211.6200
105,211.8533
106,212.2700
107,213.4467
108,213.6367
109,214.4833
110,214.8433
111,215.3900
112,216.2667
113,215.9767
114,218.0000
115,216.9600
116,216.2167
117,215.8200
118,215.4300
119,215.0767
120,214.7867
121,214.6833
122,214.6133
123,214.6500
124,214.7200
125,214.7067
126,214.7533
127,214.6333
128,214.5733
129,214.7567
130,214.3567
131,213.8800
132,214.1367
133,213.4567
134,213.5333
135,213.1033
136,213.0233
137,213.2433
138,213.2233
139,213.5333
140,213.6000
141,213.5967
142,213.2767
143,212.9200
144,213.4333
145,213.4000
146,213.5467
147,213.2567
148,213.2333
149,213.8267
150,213.6433
