X,Y
0,149.3333
1,148.3333
2,147.3333
3,147.3333
4,150.3333
5,152.3333
6,152.3333
7,150.3333
8,147.3333
9,147.3333
10,148.3333
11,148.3333
12,145.0000
13,143.0000
14,147.0000
15,148.0000
16,148.0000
17,148.0000
18,148.0000
19,148.0000
20,148.0000
21,148.0000
22,152.6667
23,148.6667
24,148.6667
25,149.6667
26,147.6667
27,147.6667
28,148.6667
29,143.6667
30,147.6667
31,147.6667
32,148.6667
33,149.6667
34,149.6667
35,149.6667
36,149.6667
37,150.6667
38,151.0000
39,151.0000
40,149.0000
41,147.0000
42,148.0000
43,149.0000
44,148.0000
45,146.0000
46,149.0000
47,153.0000
48,152.0000
49,147.0000
50,146.0000
51,149.0000
52,150.0000
53,148.0000
54,150.0000
55,151.0000
56,149.0000
57,144.0000
58,144.0000
59,148.0000
60,149.0000
61,145.0000
62,148.0000
63,149.0000
64,148.0000
65,145.0000
66,144.0000
67,146.0000
68,146.0000
69,144.0000
70,146.0000
71,146.0000
72,147.0000
73,147.0000
74,147.0000
75,147.0000
76,147.0000
77,147.0000
78,148.0000
79,148.0000
80,148.0000
81,148.0000
82,149.0000
83,148.0000
84,147.0000
85,146.0000
86,148.0000
87,149.0000
88,148.0000
89,146.0000
90,147.0000
91,149.0000
92,148.0000
93,145.0000
94,148.0000
95,146.0000
96,145.0000
97,146.0000
98,147.0000
99,148.0000
100,147.0000
101,145.0000
102,147.6667
103,145.6667
104,148.6667
105,149.6667
106,144.6667
107,147.6667
108,150.6667
109,142.6667
110,149.6667
111,148.6667
112,148.6667
113,148.6667
114,148.6667
115,148.6667
116,147.6667
117,148.6667
118,143.0000
119,146.0000
120,147.0000
121,147.0000
122,147.0000
123,147.0000
124,144.0000
125,141.0000
126,147.0000
127,144.0000
128,142.0000
129,143.0000
130,145.0000
131,146.0000
132,144.0000
133,142.0000
134,144.0000
135,144.0000
136,144.0000
137,145.0000
138,145.0000
139,144.0000
140,144.0000
141,144.0000
142,147.0000
143,146.0000
144,145.0000
145,145.0000
146,146.0000
147,145.0000
148,144.0000
149,143.0000
150,141.3333
151,142.3333
152,147.3333
153,148.3333
154,145.3333
155,146.3333
156,145.3333
157,139.3333
158,142.3333
159,141.3333
160,142.3333
161,142.3333
162,141.0000
163,143.0000
164,143.0000
165,137.0000
166,143.0000
167,144.0000
168,142.0000
169,138.0000
170,138.0000
171,139.0000
172,140.0000
173,139.0000
174,142.3333
175,137.3333
176,134.3333
177,137.3333
178,141.3333
179,142.3333
180,140.3333
181,138.3333
182,142.6667
183,137.6667
184,135.6667
185,138.6667
186,140.6667
187,143.6667
188,141.6667
189,135.6667
190,141.6667
191,139.6667
192,138.6667
193,138.6667
194,138.6667
195,136.6667
196,137.6667
197,140.6667
198,134.6667
199,132.6667
200,141.6667
201,144.6667
202,137.6667
203,141.6667
204,143.6667
205,130.6667
206,134.0000
207,132.0000
208,135.0000
209,136.0000
210,134.0000
211,137.0000
212,139.0000
213,136.0000
214,136.3333
215,135.3333
216,135.0000
217,136.0000
218,137.0000
219,137.0000
220,136.0000
221,134.0000
222,137.0000
223,137.0000
224,134.6667
225,131.6667
226,131.6667
227,133.6667
228,131.0000
229,128.0000
230,129.3333
231,129.3333
232,136.3333
233,135.3333
234,127.3333
235,130.3333
236,132.3333
237,121.3333
238,126.3333
239,129.3333
240,131.3333
241,132.3333
242,133.3333
243,133.3333
244,130.3333
245,126.3333
246,130.3333
247,133.3333
248,133.3333
249,130.3333
250,128.3333
251,128.3333
252,128.0000
253,127.0000
254,132.0000
255,130.0000
256,131.0000
257,133.0000
258,131.0000
259,126.0000
260,125.0000
261,127.0000
262,124.3333
263,129.3333
264,129.3333
265,128.3333
266,131.3333
267,132.3333
268,130.3333
269,129.3333
270,132.3333
271,132.3333
272,131.3333
273,130.3333
274,129.3333
275,129.3333
276,129.3333
277,130.3333
278,129.3333
279,127.3333
280,130.3333
281,131.3333
282,129.3333
283,135.3333
284,133.3333
285,118.3333
286,124.3333
287,127.3333
288,126.3333
289,126.3333
290,128.3333
291,125.3333
292,123.3333
293,126.3333
294,127.3333
295,125.3333
296,123.3333
297,123.3333
298,126.3333
299,127.3333
300,126.3333
301,125.3333
302,127.3333
303,124.3333
304,124.3333
305,128.3333
306,130.3333
307,128.3333
308,126.3333
309,126.3333
310,129.0000
311,127.0000
312,128.0000
313,128.0000
314,126.0000
315,127.0000
316,129.0000
317,128.0000
318,126.6667
319,127.6667
320,125.6667
321,126.6667
322,131.6667
323,132.6667
324,129.6667
325,129.6667
326,131.3333
327,128.3333
328,128.3333
329,127.3333
330,124.3333
331,128.3333
332,131.3333
333,126.3333
334,126.3333
335,129.3333
336,130.3333
337,128.3333
338,129.3333
339,130.3333
340,126.3333
341,121.3333
342,128.3333
343,127.3333
344,129.3333
345,130.3333
346,127.3333
347,128.3333
348,130.6667
349,128.6667
350,119.6667
351,122.6667
352,125.0000
353,127.0000
354,127.0000
355,126.0000
356,127.0000
357,127.0000
358,124.0000
359,128.0000
360,129.0000
361,123.0000
362,120.0000
363,128.0000
364,129.0000
365,118.0000
366,124.0000
367,122.0000
368,123.0000
369,122.0000
370,120.0000
371,124.0000
372,126.0000
373,122.0000
374,121.0000
375,125.0000
376,129.0000
377,126.0000
378,120.0000
379,120.0000
380,123.0000
381,122.0000
382,125.6667
383,123.6667
384,123.6667
385,124.6667
386,122.6667
387,124.6667
388,123.6667
389,115.6667
390,119.6667
391,123.6667
392,124.6667
393,121.6667
394,122.6667
395,126.6667
396,126.6667
397,121.6667
398,121.6667
399,124.6667
400,128.6667
401,125.6667
402,121.6667
403,127.6667
404,129.6667
405,122.6667
406,121.0000
407,125.0000
408,127.0000
409,125.0000
410,123.0000
411,124.0000
412,126.0000
413,126.0000
414,125.0000
415,126.0000
416,129.0000
417,127.0000
418,124.0000
419,126.0000
420,127.0000
421,121.0000
422,125.0000
423,126.0000
424,123.0000
425,119.0000
426,121.0000
427,123.0000
428,120.0000
429,115.0000
430,116.0000
431,112.0000
432,113.0000
433,120.0000
434,118.0000
435,118.0000
436,124.0000
437,115.0000
438,118.3333
439,115.3333
440,110.3333
441,118.3333
442,118.3333
443,117.3333
444,121.3333
445,105.3333
446,110.3333
447,111.3333
448,114.6667
449,116.6667
450,116.6667
451,114.6667
452,114.6667
453,116.6667
454,121.0000
455,118.0000
456,116.0000
457,118.0000
458,120.3333
459,119.3333
460,117.3333
461,115.3333
462,119.3333
463,113.3333
464,117.3333
465,120.3333
466,114.3333
467,114.3333
468,117.3333
469,115.3333
470,116.0000
471,118.0000
472,119.0000
473,119.0000
474,119.0000
475,121.0000
476,120.0000
477,117.0000
478,124.0000
479,124.0000
480,124.0000
481,124.0000
482,124.0000
483,123.0000
484,121.0000
485,119.0000
486,114.3333
487,111.3333
488,120.3333
489,123.3333
490,113.3333
491,114.3333
492,117.3333
493,106.3333
494,115.0000
495,118.0000
496,122.0000
497,121.0000
498,118.0000
499,119.0000
500,119.0000
501,115.0000
502,119.0000
503,120.0000
504,114.0000
505,125.0000
506,127.0000
507,119.0000
508,123.0000
509,113.0000
510,116.0000
511,115.0000
512,115.0000
513,118.0000
514,123.0000
515,125.0000
516,118.0000
517,111.0000
518,114.3333
519,115.3333
520,114.3333
521,111.3333
522,111.3333
523,114.3333
524,116.3333
525,116.3333
526,121.3333
527,120.3333
528,120.3333
529,113.3333
530,109.3333
531,115.3333
532,119.3333
533,112.3333
534,119.0000
535,119.0000
536,119.0000
537,116.0000
538,115.0000
539,120.0000
540,121.3333
541,117.3333
542,122.0000
543,122.0000
544,120.0000
545,121.0000
546,124.0000
547,123.0000
548,119.0000
549,118.0000
550,121.0000
551,119.0000
552,119.0000
553,121.0000
554,124.0000
555,125.0000
556,121.3333
557,117.3333
558,117.3333
559,114.3333
560,120.3333
561,122.3333
562,114.3333
563,115.3333
564,120.3333
565,116.3333
566,116.3333
567,119.3333
568,120.3333
569,118.3333
570,117.3333
571,117.3333
572,118.3333
573,118.3333
574,118.3333
575,118.3333
576,119.3333
577,116.3333
578,115.3333
579,118.3333
580,118.3333
581,112.3333
582,115.3333
583,118.3333
584,120.3333
585,119.3333
586,120.3333
587,123.3333
588,123.3333
589,120.3333
590,125.3333
591,113.3333
592,116.3333
593,122.3333
594,118.3333
595,119.3333
596,121.3333
597,114.3333
598,115.3333
599,121.3333
600,118.3333
601,114.3333
602,118.3333
603,121.3333
604,118.3333
605,117.3333
606,122.3333
607,123.3333
608,124.3333
609,122.3333
610,117.3333
611,113.3333
612,109.3333
613,108.3333
614,114.3333
615,115.3333
616,115.3333
617,113.3333
618,115.3333
619,118.3333
620,118.3333
621,114.3333
622,114.3333
623,117.3333
624,117.3333
625,111.3333
626,111.3333
627,119.3333
628,121.3333
629,113.3333
630,116.6667
631,120.3333
632,116.3333
633,111.3333
634,115.6667
635,120.6667
636,120.6667
637,118.6667
638,113.6667
639,117.6667
640,119.6667
641,117.6667
642,115.3333
643,116.3333
644,116.3333
645,115.3333
646,115.6667
647,113.6667
648,108.6667
649,112.6667
650,117.6667
651,118.6667
652,118.6667
653,113.6667
654,120.6667
655,118.6667
656,115.3333
657,114.3333
658,114.3333
659,112.3333
660,110.3333
661,107.3333
662,114.3333
663,122.3333
664,122.3333
665,114.3333
666,115.3333
667,123.3333
668,121.3333
669,111.3333
670,117.3333
671,111.3333
672,114.3333
673,117.3333
674,113.3333
675,117.3333
676,121.3333
677,117.3333
678,124.3333
679,121.3333
680,115.3333
681,112.3333
682,114.3333
683,117.3333
684,116.3333
685,113.3333
686,121.3333
687,120.3333
688,118.3333
689,116.3333
690,114.3333
691,113.3333
692,114.3333
693,115.3333
694,118.6667
695,117.6667
696,119.6667
697,119.6667
698,112.6667
699,117.6667
700,121.6667
701,103.6667
702,106.6667
703,104.6667
704,103.6667
705,109.6667
706,118.6667
707,123.6667
708,120.6667
709,114.6667
710,110.6667
711,111.6667
712,112.6667
713,112.6667
714,114.6667
715,117.6667
716,118.6667
717,117.6667
718,116.6667
719,116.6667
720,118.6667
721,119.6667
722,118.3333
723,116.3333
724,116.3333
725,118.3333
726,120.3333
727,112.3333
728,111.3333
729,115.3333
730,115.3333
731,115.3333
732,116.3333
733,112.3333
734,121.6667
735,119.6667
736,116.6667
737,114.6667
738,116.6667
739,117.6667
740,115.6667
741,111.6667
742,114.3333
743,110.3333
744,108.3333
745,111.3333
746,116.3333
747,118.3333
748,117.3333
749,116.3333
750,120.3333
751,113.3333
752,112.3333
753,117.3333
754,118.3333
755,119.3333
756,120.3333
757,121.3333
758,121.3333
759,116.3333
760,118.3333
761,120.3333
762,117.3333
763,117.3333
764,119.3333
765,119.3333
766,116.3333
767,125.3333
768,125.3333
769,114.3333
770,111.3333
771,119.3333
772,120.3333
773,114.3333
774,120.3333
775,124.3333
776,126.3333
777,121.3333
778,116.3333
779,120.3333
780,122.3333
781,118.3333
782,119.3333
783,121.3333
784,117.3333
785,115.3333
786,121.3333
787,125.3333
788,122.3333
789,119.3333
790,121.3333
791,119.3333
792,116.3333
793,124.3333
794,126.3333
795,124.3333
796,127.3333
797,119.3333
798,121.3333
799,119.3333
800,121.0000
801,121.0000
802,117.0000
803,118.0000
804,120.0000
805,119.0000
806,120.0000
807,122.0000
808,121.0000
809,119.0000
810,123.0000
811,128.0000
812,126.0000
813,119.0000
814,117.0000
815,120.0000
816,122.0000
817,120.0000
818,120.0000
819,121.0000
820,120.0000
821,118.0000
822,123.0000
823,125.0000
824,125.0000
825,121.0000
826,121.0000
827,123.0000
828,123.0000
829,120.0000
830,123.0000
831,118.0000
832,118.0000
833,121.0000
834,122.0000
835,125.0000
836,125.0000
837,120.0000
838,124.0000
839,124.0000
840,122.0000
841,120.0000
842,121.0000
843,125.0000
844,124.3333
845,121.3333
846,126.3333
847,122.3333
848,124.3333
849,125.3333
850,124.3333
851,126.3333
852,128.3333
853,124.3333
854,127.3333
855,125.3333
856,128.3333
857,130.3333
858,126.3333
859,127.3333
860,129.3333
861,126.3333
862,134.3333
863,122.3333
864,121.3333
865,126.3333
866,126.3333
867,129.3333
868,132.3333
869,125.3333
870,123.3333
871,127.3333
872,127.3333
873,124.3333
874,120.3333
875,120.3333
876,120.3333
877,120.3333
878,122.3333
879,123.3333
880,126.0000
881,128.0000
882,130.0000
883,130.0000
884,128.0000
885,125.0000
886,130.0000
887,129.0000
888,123.0000
889,130.0000
890,136.0000
891,131.0000
892,128.0000
893,123.0000
894,128.0000
895,127.0000
896,127.0000
897,127.0000
898,126.0000
899,124.0000
900,124.0000
901,126.0000
902,132.0000
903,129.0000
904,126.0000
905,127.0000
906,130.0000
907,130.0000
908,127.0000
909,123.0000
910,131.0000
911,130.0000
912,131.0000
913,128.0000
914,125.0000
915,129.0000
916,131.0000
917,127.0000
918,130.0000
919,129.0000
920,127.0000
921,127.0000
922,130.0000
923,134.0000
924,132.0000
925,127.0000
926,132.0000
927,133.0000
928,129.0000
929,132.0000
930,132.0000
931,130.0000
932,134.0000
933,128.0000
934,128.0000
935,129.0000
936,123.0000
937,125.0000
938,125.0000
939,123.0000
