X,Y
0,150.3333
1,147.3333
2,145.3333
3,148.3333
4,150.3333
5,149.3333
6,148.0000
7,148.0000
8,149.0000
9,149.0000
10,147.0000
11,144.0000
12,144.0000
13,145.0000
14,148.0000
15,143.0000
16,148.0000
17,151.0000
18,146.0000
19,145.0000
20,148.0000
21,144.0000
22,147.0000
23,146.0000
24,146.0000
25,147.0000
26,148.0000
27,148.0000
28,145.0000
29,142.0000
30,144.0000
31,146.0000
32,147.0000
33,146.0000
34,146.0000
35,148.0000
36,150.0000
37,150.0000
38,149.0000
39,148.0000
40,147.0000
41,147.0000
42,147.0000
43,147.0000
44,146.0000
45,145.0000
46,146.0000
47,148.0000
48,150.0000
49,150.0000
50,149.0000
51,147.0000
52,146.0000
53,146.0000
54,142.0000
55,145.0000
56,146.0000
57,145.0000
58,142.0000
59,141.0000
60,143.0000
61,146.0000
62,146.0000
63,146.0000
64,146.0000
65,146.0000
66,145.0000
67,144.0000
68,143.0000
69,143.0000
70,140.0000
71,147.0000
72,148.0000
73,144.0000
74,143.0000
75,148.0000
76,148.0000
77,143.0000
78,142.0000
79,144.0000
80,144.0000
81,143.0000
82,145.0000
83,148.0000
84,144.0000
85,137.0000
86,139.0000
87,143.0000
88,145.0000
89,143.0000
90,143.0000
91,144.0000
92,142.0000
93,138.0000
94,141.0000
95,140.0000
96,139.0000
97,141.0000
98,143.0000
99,144.0000
100,143.0000
101,142.0000
102,143.3333
103,142.3333
104,141.3333
105,141.3333
106,141.3333
107,143.3333
108,144.3333
109,144.3333
110,142.3333
111,143.3333
112,144.3333
113,145.3333
114,146.3333
115,146.3333
116,145.3333
117,145.3333
118,144.0000
119,142.0000
120,140.0000
121,139.0000
122,140.0000
123,140.0000
124,139.0000
125,138.0000
126,143.0000
127,141.0000
128,139.0000
129,140.0000
130,142.0000
131,143.0000
132,143.0000
133,142.0000
134,139.3333
135,141.3333
136,142.3333
137,139.3333
138,137.3333
139,142.3333
140,144.6667
141,140.6667
142,141.6667
143,139.6667
144,139.6667
145,141.6667
146,142.6667
147,140.6667
148,137.6667
149,136.6667
150,140.6667
151,141.6667
152,141.6667
153,141.6667
154,140.6667
155,139.6667
156,139.6667
157,139.6667
158,142.6667
159,141.6667
160,141.6667
161,140.6667
162,140.6667
163,139.6667
164,137.6667
165,135.6667
166,138.6667
167,139.6667
168,142.6667
169,142.6667
170,137.6667
171,136.6667
172,137.6667
173,137.6667
174,139.0000
175,136.0000
176,134.0000
177,136.0000
178,139.0000
179,140.0000
180,139.0000
181,137.0000
182,139.0000
183,132.0000
184,135.0000
185,136.0000
186,131.0000
187,135.0000
188,140.0000
189,135.0000
190,137.6667
191,138.6667
192,138.6667
193,136.6667
194,135.6667
195,134.6667
196,134.6667
197,135.6667
198,136.6667
199,136.6667
200,136.6667
201,137.6667
202,137.6667
203,135.6667
204,133.6667
205,131.6667
206,130.6667
207,134.6667
208,137.6667
209,136.6667
210,136.6667
211,138.6667
212,137.6667
213,135.6667
214,137.0000
215,136.0000
216,136.0000
217,137.0000
218,137.0000
219,135.0000
220,134.0000
221,135.0000
222,133.0000
223,139.0000
224,138.3333
225,133.3333
226,131.3333
227,135.3333
228,135.3333
229,130.3333
230,129.3333
231,134.3333
232,138.3333
233,134.3333
234,129.3333
235,134.3333
236,133.3333
237,122.3333
238,128.3333
239,126.3333
240,128.0000
241,130.0000
242,130.0000
243,135.0000
244,135.0000
245,129.0000
246,133.0000
247,134.0000
248,133.0000
249,131.0000
250,130.0000
251,132.0000
252,132.0000
253,129.0000
254,131.0000
255,134.0000
256,134.0000
257,134.0000
258,134.0000
259,135.0000
260,132.0000
261,126.0000
262,132.0000
263,136.0000
264,133.0000
265,129.0000
266,129.0000
267,130.0000
268,129.0000
269,128.0000
270,128.0000
271,132.0000
272,128.0000
273,129.0000
274,130.0000
275,130.0000
276,132.0000
277,126.0000
278,132.0000
279,130.0000
280,132.0000
281,133.0000
282,131.0000
283,133.0000
284,133.0000
285,126.0000
286,132.0000
287,128.0000
288,126.0000
289,128.0000
290,133.0000
291,134.0000
292,130.0000
293,124.0000
294,131.3333
295,127.3333
296,127.3333
297,128.3333
298,125.3333
299,124.3333
300,128.0000
301,130.0000
302,128.0000
303,130.0000
304,134.6667
305,133.6667
306,127.6667
307,127.6667
308,128.6667
309,125.6667
310,128.6667
311,127.6667
312,127.6667
313,127.6667
314,128.6667
315,128.6667
316,127.6667
317,126.6667
318,126.6667
319,127.6667
320,128.6667
321,131.6667
322,133.6667
323,134.6667
324,133.6667
325,132.6667
326,127.6667
327,130.6667
328,132.6667
329,132.6667
330,131.6667
331,131.6667
332,129.6667
333,127.6667
334,134.6667
335,127.6667
336,126.6667
337,128.6667
338,127.6667
339,128.6667
340,128.6667
341,124.6667
342,126.6667
343,131.6667
344,128.6667
345,129.6667
346,129.6667
347,128.6667
348,133.6667
349,129.6667
350,129.6667
351,129.6667
352,130.6667
353,131.6667
354,131.6667
355,131.6667
356,129.6667
357,127.6667
358,131.6667
359,130.6667
360,128.6667
361,127.6667
362,126.6667
363,125.6667
364,126.6667
365,126.6667
366,126.0000
367,124.0000
368,126.0000
369,127.0000
370,124.0000
371,124.0000
372,126.0000
373,125.0000
374,124.0000
375,120.0000
376,123.0000
377,125.0000
378,124.0000
379,129.0000
380,130.0000
