X,Y
0,204
1,204
2,203
3,203
4,203
5,203
6,203
7,203
8,203
9,203
10,203
11,203
12,203
13,203
14,202
15,202
16,202
17,202
18,203
19,203
20,203
21,204
22,204
23,203
24,203
25,203
26,202
27,202
28,202
29,202
30,203
31,203
32,203
33,203
34,202
35,202
36,202
37,202
38,203
39,203
40,203
41,203
42,202
43,202
44,201
45,201
46,201
47,201
48,201
49,201
50,203
51,204
52,204
53,203
54,203
55,202
56,201
57,200
58,195
59,195
60,199
61,197
62,206
63,206
64,234
65,218
66,193
67,163
68,189
69,187
70,198
71,195
72,193
73,192
74,191
75,189
76,182
77,182
78,181
79,180
80,173
81,172
82,168
83,167
84,164
85,164
86,161
87,161
88,159
89,159
90,157
91,157
92,156
93,156
94,153
95,153
96,149
97,149
98,149
99,149
100,145
101,145
102,145
103,145
104,147
105,147
106,142
107,142
108,142
109,142
110,142
111,141
112,141
113,141
114,139
115,139
116,139
117,139
118,139
119,139
120,139
121,139
122,137
123,136
124,135
125,135
126,135
127,135
128,134
129,134
130,134
131,134
132,134
133,134
134,134
135,134
136,134
137,134
138,135
139,135
140,134
141,134
142,134
143,134
144,133
145,133
146,133
147,133
148,133
149,133
150,133
151,133
152,133
153,133
154,133
155,133
156,133
157,133
158,133
159,133
160,133
161,133
162,133
163,133
164,133
165,133
166,133
167,133
168,133
169,133
170,133
171,133
172,133
173,133
174,133
175,133
176,135
177,135
178,135
179,135
180,135
181,135
182,135
183,135
184,135
185,135
186,137
187,137
188,137
189,137
190,138
191,138
192,138
193,138
194,136
195,136
196,138
197,138
198,138
199,138
200,140
201,140
202,141
203,142
204,144
205,144
206,146
207,146
208,148
209,148
210,150
211,151
212,152
213,152
214,155
215,155
216,157
217,157
218,160
219,160
220,163
221,165
222,167
223,168
224,170
225,170
226,170
227,170
228,176
229,176
230,180
231,183
232,182
233,183
234,177
235,179
236,183
237,209
238,209
239,209
240,200
241,207
242,198
243,200
244,195
245,198
246,196
247,202
248,199
249,203
250,198
251,200
252,196
253,196
254,196
255,196
256,197
257,198
258,197
259,197
260,195
261,196
262,196
263,196
264,196
265,196
266,195
267,195
268,195
269,195
270,195
271,195
272,195
273,195
274,195
275,195
276,195
277,195
278,195
279,195
280,195
281,195
282,195
283,195
284,194
285,194
286,194
287,194
288,194
289,194
290,194
291,194
292,194
293,194
294,193
295,193
296,193
297,193
298,193
299,193
300,193
